reference,position,error
16213,13168,3045
16259,13169,3090
16306,13171,3135
16353,13173,3180
16400,13175,3225
16447,13177,3270
16494,13179,3315
16541,13182,3359
16588,13185,3403
16635,13188,3447
16682,13192,3490
16730,13196,3534
16777,13200,3577
16824,13205,3619
16871,13211,3660
16919,13219,3700
16966,13226,3740
17013,13234,3779
17061,13241,3820
17108,13251,3857
17156,13260,3896
17203,13272,3931
17251,13286,3965
17298,13302,3996
17346,13322,4024
17393,13351,4042
17441,13399,4042
17489,13470,4019
17536,13570,3966
17584,13707,3877
17632,13874,3758
17680,14085,3595
17728,14327,3401
17775,14576,3199
17823,14813,3010
17871,15030,2841
17919,15223,2696
17967,15420,2547
18015,15597,2418
18063,15777,2286
18111,15930,2181
18159,16075,2084
18207,16215,1992
18255,16350,1905
18304,16482,1822
18352,16609,1743
18400,16737,1663
18448,16856,1592
18497,16977,1520
18545,17095,1450
18593,17203,1390
18641,17319,1322
18690,17434,1256
18738,17537,1201
18787,17649,1138
18835,17765,1070
18884,17871,1013
18932,17974,958
18981,18076,905
19029,18173,856
19078,18266,812
19126,18356,770
19175,18444,731
19224,18523,701
19272,18590,682
19321,18654,667
19370,18717,653
19418,18782,636
19467,18845,622
19516,18903,613
19565,18962,603
19613,19021,592
19662,19081,581
19711,19143,568
19760,19202,558
19809,19258,551
19858,19321,537
19907,19385,522
19956,19443,513
20005,19504,501
20054,19564,490
20103,19627,476
20152,19689,463
20201,19751,450
20250,19815,435
20299,19879,420
20348,19945,403
20397,20010,387
20446,20074,372
20496,20136,360
20545,20198,347
20594,20254,340
20643,20307,336
20692,20357,335
20742,20407,335
20791,20457,334
20840,20508,332
20890,20556,334
20939,20600,339
20988,20643,345
21038,20689,349
21087,20736,351
21136,20781,355
21186,20825,361
21235,20867,368
21285,20907,378
21334,20949,385
21384,20991,393
21433,21031,402
21483,21072,411
21532,21115,417
21582,21158,424
21631,21202,429
21681,21246,435
21730,21287,443
21780,21327,453
21829,21368,461
21879,21410,469
21929,21454,475
21978,21502,476
22028,21554,474
22078,21607,471
22127,21662,465
22177,21716,461
22227,21770,457
22276,21822,454
22326,21874,452
22376,21929,447
22425,21988,437
22475,22048,427
22525,22112,413
22575,22173,402
22624,22234,390
22674,22294,380
22724,22352,372
22774,22408,366
22824,22465,359
22873,22520,353
22923,22571,352
22973,22628,345
23023,22684,339
23073,22737,336
23123,22789,334
23172,22839,333
23222,22887,335
23272,22932,340
23322,22975,347
23372,23018,354
23422,23061,361
23472,23102,370
23522,23144,378
23572,23185,387
23622,23225,397
23671,23270,401
23721,23314,407
23771,23360,411
23821,23406,415
23871,23453,418
23921,23503,418
23971,23553,418
24021,23607,414
24071,23662,409
24121,23722,399
24171,23784,387
24221,23849,372
24271,23915,356
24321,23979,342
24371,24043,328
24421,24108,313
24471,24173,298
24521,24235,286
24571,24298,273
24621,24361,260
24671,24420,251
24721,24479,242
24771,24536,235
24821,24592,229
24871,24645,226
24921,24695,226
24971,24741,230
25021,24784,237
25071,24828,243
25121,24867,254
25171,24902,269
25221,24940,281
25271,24979,292
25321,25020,301
25371,25061,310
25421,25101,320
25471,25142,329
25521,25184,337
25571,25231,340
25621,25277,344
25671,25323,348
25721,25372,349
25771,25422,349
25821,25472,349
25871,25523,348
25921,25574,347
25971,25623,348
26021,25672,349
26071,25720,351
26120,25770,350
26170,25821,349
26220,25875,345
26270,25931,339
26320,25988,332
26370,26043,327
26420,26099,321
26470,26156,314
26520,26212,308
26570,26268,302
26620,26321,299
26670,26372,298
26719,26425,294
26769,26479,290
26819,26530,289
26869,26579,290
26919,26628,291
26969,26674,295
27019,26717,302
27068,26762,306
27118,26809,309
27168,26857,311
27218,26902,316
27268,26946,322
27317,26990,327
27367,27037,330
27417,27086,331
27467,27134,333
27517,27177,340
27566,27220,346
27616,27260,356
27666,27301,365
27715,27341,374
27765,27383,382
27815,27425,390
27865,27465,400
27914,27507,407
27964,27553,411
28013,27600,413
28063,27649,414
28113,27699,414
28162,27751,411
28212,27804,408
28262,27859,403
28311,27918,393
28361,27979,382
28410,28041,369
28460,28104,356
28509,28166,343
28559,28230,329
28608,28295,313
28658,28359,299
28707,28421,286
28757,28481,276
28806,28536,270
28855,28592,263
28905,28648,257
28954,28703,251
29004,28757,247
29053,28809,244
29102,28858,244
29152,28908,244
29201,28956,245
29250,29003,247
29299,29051,248
29349,29096,253
29398,29139,259
29447,29185,262
29496,29232,264
29545,29281,264
29595,29326,269
29644,29369,275
29693,29411,282
29742,29454,288
29791,29498,293
29840,29540,300
29889,29583,306
29938,29629,309
29987,29677,310
30036,29733,303
30085,29790,295
30134,29844,290
30183,29900,283
30232,29955,277
30281,30013,268
30330,30072,258
30378,30126,252
30427,30179,248
30476,30231,245
30525,30282,243
30574,30332,242
30622,30381,241
30671,30428,243
30720,30477,243
30768,30526,242
30817,30575,242
30866,30623,243
30914,30671,243
30963,30716,247
31011,30761,250
31060,30802,258
31108,30844,264
31157,30883,274
31205,30925,280
31254,30965,289
31302,31006,296
31350,31047,303
31399,31086,313
31447,31123,324
31495,31160,335
31544,31196,348
31592,31232,360
31640,31268,372
31688,31306,382
31737,31347,390
31785,31392,393
31833,31440,393
31881,31489,392
31929,31540,389
31977,31596,381
32025,31647,378
32073,31699,374
32121,31751,370
32169,31802,367
32217,31854,363
32265,31906,359
32312,31958,354
32360,32010,350
32408,32066,342
32456,32122,334
32503,32179,324
32551,32234,317
32599,32294,305
32646,32354,292
32694,32412,282
32741,32471,270
32789,32526,263
32836,32578,258
32884,32630,254
32931,32677,254
32979,32724,255
33026,32769,257
33073,32815,258
33121,32855,266
33168,32897,271
33215,32941,274
33262,32979,283
33310,33019,291
33357,33057,300
33404,33095,309
33451,33134,317
33498,33173,325
33545,33214,331
33592,33255,337
33639,33297,342
33686,33340,346
33733,33386,347
33780,33432,348
33826,33480,346
33873,33530,343
33920,33581,339
33967,33631,336
34013,33681,332
34060,33734,326
34106,33789,317
34153,33844,309
34199,33895,304
34246,33947,299
34292,33999,293
34339,34050,289
34385,34099,286
34431,34147,284
34478,34192,286
34524,34240,284
34570,34291,279
34616,34342,274
34662,34396,266
34709,34449,260
34755,34499,256
34801,34550,251
34847,34598,249
34893,34644,249
34938,34689,249
34984,34732,252
35030,34771,259
35076,34813,263
35122,34853,269
35167,34897,270
35213,34937,276
35259,34977,282
35304,35015,289
35350,35052,298
35395,35091,304
35441,35128,313
35486,35167,319
35531,35203,328
35577,35239,338
35622,35277,345
35667,35316,351
35713,35355,358
35758,35394,364
35803,35436,367
35848,35477,371
35893,35520,373
35938,35563,375
35983,35606,377
36028,35650,378
36073,35695,378
36117,35734,383
36162,35774,388
36207,35813,394
36252,35853,399
36296,35895,401
36341,35936,405
36385,35979,406
36430,36026,404
36474,36073,401
36519,36123,396
36563,36174,389
36607,36225,382
36652,36277,375
36696,36332,364
36740,36387,353
36784,36445,339
36828,36499,329
36872,36552,320
36916,36607,309
36960,36659,301
37004,36710,294
37048,36759,289
37092,36808,284
37135,36854,281
37179,36900,279
37223,36945,278
37266,36988,278
37310,37031,279
37353,37074,279
37397,37115,282
37440,37153,287
37483,37186,297
37527,37221,306
37570,37256,314
37613,37294,319
37656,37327,329
37699,37360,339
37742,37392,350
37785,37426,359
37828,37463,365
37871,37501,370
37914,37535,379
37957,37568,389
38000,37602,398
38042,37638,404
38085,37678,407
38128,37713,415
38170,37751,419
38213,37786,427
38255,37819,436
38297,37855,442
38340,37896,444
38382,37937,445
38424,37978,446
38466,38027,439
38508,38085,423
38550,38138,412
38592,38183,409
38634,38225,409
38676,38264,412
38718,38307,411
38760,38350,410
38802,38395,407
38843,38441,402
38885,38489,396
38926,38537,389
38968,38580,388
39009,38622,387
39051,38664,387
39092,38708,384
39133,38756,377
39174,38805,369
39216,38855,361
39257,38905,352
39298,38952,346
39339,38992,347
39380,39034,346
39421,39074,347
39461,39113,348
39502,39154,348
39543,39196,347
39583,39233,350
39624,39271,353
39665,39305,360
39705,39335,370
39745,39368,377
39786,39396,390
39826,39428,398
39866,39461,405
39906,39498,408
39947,39532,415
39987,39562,425
40027,39592,435
40067,39619,448
40106,39648,458
40146,39678,468
40186,39710,476
40226,39741,485
40265,39771,494
40305,39800,505
40344,39831,513
40384,39863,521
40423,39893,530
40463,39924,539
40502,39953,549
40541,39987,554
40580,40024,556
40619,40060,559
40658,40098,560
40697,40139,558
40736,40177,559
40775,40212,563
40814,40253,561
40852,40293,559
40891,40337,554
40929,40384,545
40968,40428,540
41006,40472,534
41045,40518,527
41083,40565,518
41121,40616,505
41160,40664,496
41198,40713,485
41236,40759,477
41274,40805,469
41312,40848,464
41349,40892,457
41387,40928,459
41425,40966,459
41463,41005,458
41500,41043,457
41538,41083,455
41575,41120,455
41613,41154,459
41650,41190,460
41687,41226,461
41724,41257,467
41762,41291,471
41799,41323,476
41836,41355,481
41873,41386,487
41909,41416,493
41946,41447,499
41983,41475,508
42020,41501,519
42056,41530,526
42093,41561,532
42129,41591,538
42166,41621,545
42202,41652,550
42238,41683,555
42274,41715,559
42310,41750,560
42346,41780,566
42382,41810,572
42418,41839,579
42454,41866,588
42490,41900,590
42526,41930,596
42561,41961,600
42597,41991,606
42632,42024,608
42668,42053,615
42703,42086,617
42738,42119,619
42773,42152,621
42809,42189,620
42844,42226,618
42879,42261,618
42914,42296,618
42948,42333,615
42983,42369,614
43018,42407,611
43053,42445,608
43087,42481,606
43122,42519,603
43156,42553,603
43190,42591,599
43225,42626,599
43259,42662,597
43293,42697,596
43327,42732,595
43361,42765,596
43395,42801,594
43429,42838,591
43462,42873,589
43496,42906,590
43530,42940,590
43563,42974,589
43597,43007,590
43630,43041,589
43663,43073,590
43697,43103,594
43730,43136,594
43763,43168,595
43796,43202,594
43829,43232,597
43862,43261,601
43894,43294,600
43927,43329,598
43960,43366,594
43992,43400,592
44025,43433,592
44057,43464,593
44089,43496,593
44122,43530,592
44154,43559,595
44186,43587,599
44218,43616,602
44250,43641,609
44282,43668,614
44314,43694,620
44345,43717,628
44377,43738,639
44408,43761,647
44440,43786,654
44471,43812,659
44503,43838,665
44534,43864,670
44565,43895,670
44596,43920,676
44627,43950,677
44658,43979,679
44689,44007,682
44720,44037,683
44750,44065,685
44781,44093,688
44812,44124,688
44842,44159,683
44872,44194,678
44903,44220,683
44933,44241,692
44963,44255,708
44993,44282,711
45023,44314,709
45053,44360,693
45083,44399,684
45113,44429,684
45142,44460,682
45172,44487,685
45201,44515,686
45231,44545,686
45260,44574,686
45289,44602,687
45318,44629,689
45347,44659,688
45377,44690,687
45405,44720,685
45434,44747,687
45463,44770,693
45492,44795,697
45520,44820,700
45549,44846,703
45577,44877,700
45606,44904,702
45634,44929,705
45662,44954,708
45690,44978,712
45718,45004,714
45746,45029,717
45774,45057,717
45802,45087,715
45829,45119,710
45857,45153,704
45885,45184,701
45912,45212,700
45939,45240,699
45967,45268,699
45994,45292,702
46021,45321,700
46048,45344,704
46075,45368,707
46102,45392,710
46129,45416,713
46155,45438,717
46182,45459,723
46208,45474,734
46235,45496,739
46261,45519,742
46287,45542,745
46314,45564,750
46340,45586,754
46366,45606,760
46392,45623,769
46417,45640,777
46443,45659,784
46469,45678,791
46494,45698,796
46520,45718,802
46545,45739,806
46571,45762,809
46596,45783,813
46621,45803,818
46646,45825,821
46671,45850,821
46696,45874,822
46721,45899,822
46745,45925,820
46770,45951,819
46795,45978,817
46819,46000,819
46843,46027,816
46868,46053,815
46892,46079,813
46916,46105,811
46940,46135,805
46964,46163,801
46988,46192,796
47012,46221,791
47035,46251,784
47059,46280,779
47082,46313,769
47106,46337,769
47129,46364,765
47152,46388,764
47175,46414,761
47198,46436,762
47221,46455,766
47244,46474,770
47267,46491,776
47290,46512,778
47312,46533,779
47335,46557,778
47357,46582,775
47379,46608,771
47402,46632,770
47424,46657,767
47446,46683,763
47468,46710,758
47490,46731,759
47512,46753,759
47533,46780,753
47555,46804,751
47576,46830,746
47598,46851,747
47619,46874,745
47640,46897,743
47662,46920,742
47683,46943,740
47704,46970,734
47725,46991,734
47745,47017,728
47766,47037,729
47787,47060,727
47807,47081,726
47828,47101,727
47848,47119,729
47868,47138,730
47888,47157,731
47908,47178,730
47928,47195,733
47948,47213,735
47968,47228,740
47988,47248,740
48007,47263,744
48027,47282,745
48046,47298,748
48066,47314,752
48085,47334,751
48104,47353,751
48123,47372,751
48142,47390,752
48161,47404,757
48180,47417,763
48198,47433,765
48217,47453,764
48235,47473,762
48254,47489,765
48272,47507,765
48290,47519,771
48309,47537,772
48327,47551,776
48344,47570,774
48362,47588,774
48380,47605,775
48398,47623,775
48415,47640,775
48433,47660,773
48450,47677,773
48467,47694,773
48485,47708,777
48502,47725,777
48519,47739,780
48536,47754,782
48552,47770,782
48569,47786,783
48586,47800,786
48602,47819,783
48619,47831,788
48635,47848,787
48651,47864,787
48668,47884,784
48684,47904,780
48700,47926,774
48715,47945,770
48731,47965,766
48747,47982,765
48762,48005,757
48778,48027,751
48793,48049,744
48809,48073,736
48824,48094,730
48839,48115,724
48854,48138,716
48869,48156,713
48884,48177,707
48898,48193,705
48913,48213,700
48928,48228,700
48942,48244,698
48956,48261,695
48971,48282,689
48985,48299,686
48999,48312,687
49013,48327,686
49027,48345,682
49040,48358,682
49054,48377,677
49068,48393,675
49081,48406,675
49095,48421,674
49108,48435,673
49121,48452,669
49134,48467,667
49147,48481,666
49160,48496,664
49173,48512,661
49185,48526,659
49198,48543,655
49211,48562,649
49223,48577,646
49235,48591,644
49248,48607,641
49260,48623,637
49272,48640,632
49284,48656,628
49296,48672,624
49307,48684,623
49319,48699,620
49330,48712,618
49342,48728,614
49353,48739,614
49364,48748,616
49376,48763,613
49387,48778,609
49398,48789,609
49408,48802,606
49419,48813,606
49430,48824,606
49440,48838,602
49451,48847,604
49461,48861,600
49472,48875,597
49482,48886,596
49492,48898,594
49502,48910,592
49512,48922,590
49522,48933,589
49531,48947,584
49541,48957,584
49550,48970,580
49560,48982,578
49569,48992,577
49578,49003,575
49587,49016,571
49596,49026,570
49605,49037,568
49614,49050,564
49623,49062,561
49631,49070,561
49640,49086,554
49648,49095,553
49656,49105,551
49665,49116,549
49673,49127,546
49681,49138,543
49689,49147,542
49697,49159,538
49704,49168,536
49712,49178,534
49719,49188,531
49727,49200,527
49734,49208,526
49741,49218,523
49749,49229,520
49756,49238,518
49762,49251,511
49769,49259,510
49776,49269,507
49783,49279,504
49789,49285,504
49796,49298,498
49802,49308,494
49808,49317,491
49814,49323,491
49820,49334,486
49826,49339,487
49832,49348,484
49838,49355,483
49843,49368,475
49849,49374,475
49854,49383,471
49860,49389,471
49865,49398,467
49870,49407,463
49875,49412,463
49880,49420,460
49885,49425,460
49890,49431,459
49894,49442,452
49899,49446,453
49903,49454,449
49908,49460,448
49912,49468,444
49916,49471,445
49920,49480,440
49924,49485,439
49928,49490,438
49932,49499,433
49935,49502,433
49939,49506,433
49942,49515,427
49946,49519,427
49949,49529,420
49952,49534,418
49955,49538,417
49958,49545,413
49961,49550,411
49964,49555,409
49966,49564,402
49969,49571,398
49971,49573,398
49974,49582,392
49976,49586,390
49978,49594,384
49980,49598,382
49982,49605,377
49984,49613,371
49986,49620,366
49987,49624,363
49989,49629,360
49990,49635,355
49992,49646,346
49993,49649,344
49994,49655,339
49995,49661,334
49996,49665,331
49997,49672,325
49998,49678,320
49998,49682,316
49999,49689,310
49999,49697,302
50000,49702,298
50000,49706,294
50000,49712,288
50000,49717,283
50000,49722,278
50000,49727,273
50000,49734,266
49999,49737,262
49999,49742,257
49998,49748,250
49998,49753,245
49997,49756,241
49996,49762,234
49995,49767,228
49994,49773,221
49993,49776,217
49992,49783,209
49990,49787,203
49989,49790,199
49987,49792,195
49986,49799,187
49984,49804,180
49982,49808,174
49980,49809,171
49978,49815,163
49976,49820,156
49974,49820,154
49971,49827,144
49969,49827,142
49966,49833,133
49964,49836,128
49961,49839,122
49958,49842,116
49955,49846,109
49952,49850,102
49949,49854,95
49946,49852,94
49942,49860,82
49939,49860,79
49935,49861,74
49932,49865,67
49928,49865,63
49924,49867,57
49920,49871,49
49916,49874,42
49912,49881,31
49908,49876,32
49903,49883,20
49899,49883,16
49894,49888,6
49890,49888,2
49885,49892,-7
49880,49888,-8
49875,49894,-19
49870,49895,-25
49865,49895,-30
49860,49898,-38
49854,49899,-45
49849,49901,-52
49843,49903,-60
49838,49905,-67
49832,49907,-75
49826,49908,-82
49820,49910,-90
49814,49908,-94
49808,49912,-104
49802,49914,-112
49795,49912,-117
49789,49914,-125
49782,49918,-136
49776,49918,-142
49769,49916,-147
49762,49916,-154
49755,49921,-166
49748,49919,-171
49741,49922,-181
49734,49922,-188
49727,49921,-194
49719,49921,-202
49712,49925,-213
49704,49926,-222
49696,49927,-231
49688,49927,-239
49681,49928,-247
49673,49927,-254
49664,49928,-264
49656,49932,-276
49648,49929,-281
49639,49931,-292
49631,49936,-305
49622,49933,-311
49614,49934,-320
49605,49928,-323
49596,49933,-337
49587,49937,-350
49578,49934,-356
49569,49936,-367
49559,49934,-375
49550,49935,-385
49540,49934,-394
49531,49936,-405
49521,49938,-417
49511,49936,-425
49501,49937,-436
49491,49936,-445
49481,49939,-458
49471,49939,-468
49461,49939,-478
49451,49937,-486
49440,49938,-498
49430,49939,-509
49419,49939,-520
49408,49940,-532
49397,49941,-544
49386,49940,-554
49375,49940,-565
49364,49939,-575
49353,49944,-591
49341,49939,-598
49330,49940,-610
49318,49941,-623
49307,49939,-632
49295,49944,-649
49283,49941,-658
49271,49941,-670
49259,49942,-683
49247,49942,-695
49235,49939,-704
49223,49941,-718
49210,49944,-734
49198,49942,-744
49185,49942,-757
49172,49942,-770
49160,49943,-783
49147,49944,-797
49134,49944,-810
49121,49944,-823
49107,49940,-833
49094,49943,-849
49081,49942,-861
49067,49944,-877
49054,49942,-888
49040,49941,-901
49026,49943,-917
49012,49946,-934
48998,49942,-944
48984,49943,-959
48970,49944,-974
48956,49942,-986
48941,49942,-1001
48927,49944,-1017
48913,49942,-1029
48898,49944,-1046
48883,49942,-1059
48868,49943,-1075
48853,49944,-1091
48838,49945,-1107
48823,49944,-1121
48808,49943,-1135
48793,49942,-1149
48777,49942,-1165
48762,49944,-1182
48746,49943,-1197
48731,49944,-1213
48715,49944,-1229
48699,49943,-1244
48683,49942,-1259
48667,49944,-1277
48651,49943,-1292
48635,49940,-1305
48618,49942,-1324
48602,49943,-1341
48585,49944,-1359
48569,49942,-1373
48552,49942,-1390
48535,49942,-1407
48518,49942,-1424
48501,49942,-1441
48484,49939,-1455
48467,49940,-1473
48450,49940,-1490
48432,49942,-1510
48415,49942,-1527
48397,49944,-1547
48379,49941,-1562
48362,49940,-1578
48344,49940,-1596
48326,49943,-1617
48308,49941,-1633
48290,49942,-1652
48272,49939,-1668
48253,49941,-1688
48235,49939,-1704
48216,49940,-1724
48198,49938,-1740
48179,49941,-1762
48160,49938,-1778
48141,49938,-1797
48122,49939,-1817
48103,49939,-1836
48084,49941,-1857
48065,49938,-1873
48046,49937,-1891
48026,49938,-1912
48007,49935,-1928
47987,49936,-1949
47967,49937,-1970
47948,49935,-1987
47928,49933,-2005
47908,49938,-2030
47888,49933,-2045
47867,49935,-2068
47847,49933,-2086
47827,49937,-2110
47806,49932,-2126
47786,49932,-2146
47765,49935,-2170
47745,49933,-2188
47724,49933,-2209
47703,49932,-2229
47682,49931,-2249
47661,49931,-2270
47640,49930,-2290
47618,49930,-2312
47597,49929,-2332
47576,49930,-2354
47554,49928,-2374
47532,49927,-2395
47511,49930,-2419
47489,49928,-2439
47467,49924,-2457
47445,49926,-2481
47423,49928,-2505
47401,49927,-2526
47379,49926,-2547
47356,49924,-2568
47334,49924,-2590
47311,49926,-2615
47289,49924,-2635
47266,49924,-2658
47243,49924,-2681
47220,49924,-2704
47197,49923,-2726
47174,49921,-2747
47151,49920,-2769
47128,49921,-2793
47105,49919,-2814
47081,49921,-2840
47058,49918,-2860
47034,49921,-2887
47011,49919,-2908
46987,49921,-2934
46963,49916,-2953
46939,49917,-2978
46915,49920,-3005
46891,49919,-3028
46867,49916,-3049
46843,49914,-3071
46818,49915,-3097
46794,49915,-3121
46769,49913,-3144
46745,49914,-3169
46720,49913,-3193
46695,49912,-3217
46670,49913,-3243
46645,49910,-3265
46620,49910,-3290
46595,49908,-3313
46570,49908,-3338
46544,49907,-3363
46519,49907,-3388
46493,49908,-3415
46468,49906,-3438
46442,49907,-3465
46416,49903,-3487
46391,49904,-3513
46365,49904,-3539
46339,49903,-3564
46313,49903,-3590
46286,49901,-3615
46260,49901,-3641
46234,49900,-3666
46207,49901,-3694
46181,49900,-3719
46154,49900,-3746
46128,49899,-3771
46101,49899,-3798
46074,49897,-3823
46047,49897,-3850
46020,49896,-3876
45993,49897,-3904
45966,49896,-3930
45938,49896,-3958
45911,49890,-3979
45884,49891,-4007
45856,49894,-4038
45828,49891,-4063
45801,49889,-4088
45773,49890,-4117
45745,49887,-4142
45717,49888,-4171
45689,49887,-4198
45661,49887,-4226
45633,49887,-4254
45605,49886,-4281
45576,49884,-4308
45548,49885,-4337
45519,49881,-4362
45491,49880,-4389
45462,49882,-4420
45433,49881,-4448
45404,49880,-4476
45375,49880,-4505
45346,49879,-4533
45317,49878,-4561
45288,49877,-4589
45259,49876,-4617
45230,49876,-4646
45200,49878,-4678
45171,49875,-4704
45141,49871,-4730
45111,49872,-4761
45082,49872,-4790
45052,49871,-4819
45022,49870,-4848
44992,49868,-4876
44962,49868,-4906
44932,49868,-4936
44902,49867,-4965
44871,49866,-4995
44841,49863,-5022
44810,49865,-5055
44780,49863,-5083
44749,49862,-5113
44719,49862,-5143
44688,49862,-5174
44657,49861,-5204
44626,49859,-5233
44595,49859,-5264
44564,49857,-5293
44533,49857,-5324
44501,49856,-5355
44470,49854,-5384
44439,49856,-5417
44407,49856,-5449
44376,49856,-5480
44344,49851,-5507
44312,49849,-5537
44281,49853,-5572
44249,49850,-5601
44217,49849,-5632
44185,49846,-5661
44153,49847,-5694
44120,49844,-5724
44088,49845,-5757
44056,49844,-5788
44023,49843,-5820
43991,49845,-5854
43958,49840,-5882
43926,49844,-5918
43893,49842,-5949
43860,49840,-5980
43827,49840,-6013
43795,49837,-6042
43762,49838,-6076
43728,49836,-6108
43695,49834,-6139
43662,49835,-6173
43629,49835,-6206
43595,49833,-6238
43562,49832,-6270
43528,49831,-6303
43495,49829,-6334
43461,49829,-6368
43427,49831,-6404
43394,49828,-6434
43360,49826,-6466
43326,49828,-6502
43292,49827,-6535
43257,49822,-6565
43223,49824,-6601
43189,49823,-6634
43155,49818,-6663
43120,49821,-6701
43086,49821,-6735
43051,49817,-6766
43017,49820,-6803
42982,49816,-6834
42947,49820,-6873
42912,49815,-6903
42877,49816,-6939
42842,49813,-6971
42807,49813,-7006
42772,49813,-7041
42737,49810,-7073
42702,49810,-7108
42666,49807,-7141
42631,49808,-7177
42595,49808,-7213
42560,49805,-7245
42524,49807,-7283
42489,49807,-7318
42453,49802,-7349
42417,49802,-7385
42381,49801,-7420
42345,49802,-7457
42309,49801,-7492
42273,49801,-7528
42237,49800,-7563
42201,49798,-7597
42164,49794,-7630
42128,49794,-7666
42091,49794,-7703
42055,49790,-7735
42018,49792,-7774
41982,49789,-7807
41945,49788,-7843
41908,49785,-7877
41871,49785,-7914
41834,49782,-7948
41797,49780,-7983
41760,49781,-8021
41723,49778,-8055
41686,49778,-8092
41649,49774,-8125
41611,49774,-8163
41574,49768,-8194
41536,49768,-8232
41499,49768,-8269
41461,49766,-8305
41424,49762,-8338
41386,49762,-8376
41348,49761,-8413
41310,49759,-8449
41272,49759,-8487
41234,49756,-8522
41196,49753,-8557
41158,49751,-8593
41120,49749,-8629
41082,49749,-8667
41043,49748,-8705
41005,49747,-8742
40967,49746,-8779
40928,49741,-8813
40890,49741,-8852
40851,49739,-8888
40812,49737,-8925
40773,49735,-8962
40735,49735,-9000
40696,49729,-9033
40657,49726,-9069
40618,49727,-9109
40579,49721,-9142
40540,49719,-9179
40500,49713,-9213
40461,49709,-9248
40422,49703,-9281
40382,49697,-9315
40343,49691,-9348
40303,49684,-9381
40264,49676,-9412
40224,49670,-9446
40185,49663,-9478
40145,49653,-9508
40105,49648,-9543
40065,49633,-9568
40025,49625,-9600
39985,49618,-9633
39945,49605,-9660
39905,49594,-9689
39865,49587,-9722
39825,49572,-9747
39784,49564,-9780
39744,49554,-9810
39704,49538,-9834
39663,49529,-9866
39623,49519,-9896
39582,49506,-9924
39541,49495,-9954
39501,49483,-9982
39460,49472,-10012
39419,49461,-10042
39378,49448,-10070
39337,49441,-10104
39296,49427,-10131
39255,49412,-10157
39214,49405,-10191
39173,49391,-10218
39132,49383,-10251
39090,49370,-10280
39049,49359,-10310
39008,49350,-10342
38966,49339,-10373
38925,49327,-10402
38883,49317,-10434
38842,49304,-10462
38800,49295,-10495
38758,49284,-10526
38716,49272,-10556
38675,49261,-10586
38633,49251,-10618
38591,49241,-10650
38549,49226,-10677
38507,49217,-10710
38465,49205,-10740
38423,49195,-10772
38380,49184,-10804
38338,49169,-10831
38296,49161,-10865
38253,49146,-10893
38211,49137,-10926
38168,49127,-10959
38126,49115,-10989
38083,49104,-11021
38041,49094,-11053
37998,49080,-11082
37955,49069,-11114
37913,49061,-11148
37870,49047,-11177
37827,49040,-11213
37784,49029,-11245
37741,49016,-11275
37698,49005,-11307
37655,48992,-11337
37612,48979,-11367
37568,48970,-11402
37525,48958,-11433
37482,48945,-11463
37438,48935,-11497
37395,48925,-11530
37352,48913,-11561
37308,48901,-11593
37265,48893,-11628
37221,48884,-11663
37177,48870,-11693
37134,48856,-11722
37090,48845,-11755
37046,48834,-11788
37002,48824,-11822
36958,48816,-11858
36914,48805,-11891
36871,48793,-11922
36826,48785,-11959
36782,48771,-11989
36738,48762,-12024
36694,48754,-12060
36650,48743,-12093
36606,48735,-12129
36561,48724,-12163
36517,48714,-12197
36473,48711,-12238
36428,48698,-12270
36384,48685,-12301
36339,48675,-12336
36295,48668,-12374
36250,48658,-12408
36205,48647,-12442
36160,48637,-12477
36116,48633,-12517
36071,48618,-12547
36026,48613,-12587
35981,48602,-12621
35936,48597,-12661
35891,48586,-12695
35846,48573,-12727
35801,48566,-12765
35756,48556,-12800
35711,48550,-12839
35666,48541,-12875
35620,48533,-12913
35575,48523,-12948
35530,48512,-12982
35484,48504,-13020
35439,48494,-13055
35394,48486,-13092
35348,48477,-13129
35303,48467,-13164
35257,48458,-13201
35211,48449,-13238
35166,48438,-13272
35120,48427,-13307
35074,48416,-13342
35028,48407,-13379
34983,48398,-13415
34937,48386,-13449
34891,48377,-13486
34845,48365,-13520
34799,48355,-13556
34753,48344,-13591
34707,48333,-13626
34661,48323,-13662
34615,48314,-13699
34568,48304,-13736
34522,48294,-13772
34476,48283,-13807
34430,48275,-13845
34383,48264,-13881
34337,48256,-13919
34291,48245,-13954
34244,48239,-13995
34198,48226,-14028
34151,48219,-14068
34105,48209,-14104
34058,48201,-14143
34011,48191,-14180
33965,48179,-14214
33918,48173,-14255
33871,48159,-14288
33825,48150,-14325
33778,48144,-14366
33731,48134,-14403
33684,48124,-14440
33637,48115,-14478
33590,48102,-14512
33543,48095,-14552
33496,48087,-14591
33449,48077,-14628
33402,48069,-14667
33355,48060,-14705
33308,48051,-14743
33261,48043,-14782
33214,48033,-14819
33166,48024,-14858
33119,48015,-14896
33072,48005,-14933
33024,48002,-14978
32977,47990,-15013
32930,47982,-15052
32882,47974,-15092
32835,47962,-15127
32787,47953,-15166
32740,47947,-15207
32692,47937,-15245
32645,47929,-15284
32597,47921,-15324
32549,47909,-15360
32502,47903,-15401
32454,47889,-15435
32406,47881,-15475
32358,47870,-15512
32311,47859,-15548
32263,47851,-15588
32215,47841,-15626
32167,47831,-15664
