reference,position,error
41848,49673,-7825
41774,49673,-7899
41700,49672,-7972
41625,49674,-8049
41550,49673,-8123
41475,49671,-8196
41400,49670,-8270
41324,49671,-8347
41248,49671,-8423
41172,49670,-8498
41096,49670,-8574
41019,49670,-8651
40942,49667,-8725
40865,49667,-8802
40788,49667,-8879
40710,49668,-8958
40632,49666,-9034
40554,49667,-9113
40476,49666,-9190
40397,49668,-9271
40318,49666,-9348
40239,49664,-9425
40160,49663,-9503
40080,49663,-9583
40000,49663,-9663
39920,49663,-9743
39840,49660,-9820
39759,49661,-9902
39678,49660,-9982
39597,49663,-10066
39516,49663,-10147
39434,49660,-10226
39352,49660,-10308
39270,49659,-10389
39188,49659,-10471
39106,49655,-10549
39023,49657,-10634
38940,49657,-10717
38857,49658,-10801
38774,49655,-10881
38690,49653,-10963
38606,49654,-11048
38522,49655,-11133
38438,49653,-11215
38354,49651,-11297
38269,49652,-11383
38184,49651,-11467
38099,49650,-11551
38014,49651,-11637
37928,49650,-11722
37843,49650,-11807
37757,49650,-11893
37671,49646,-11975
37584,49650,-12066
37498,49648,-12150
37411,49646,-12235
37324,49646,-12322
37237,49646,-12409
37150,49645,-12495
37062,49645,-12583
36975,49643,-12668
36887,49642,-12755
36799,49641,-12842
36710,49640,-12930
36622,49642,-13020
36533,49641,-13108
36445,49638,-13193
36356,49642,-13286
36266,49639,-13373
36177,49639,-13462
36088,49636,-13548
35998,49638,-13640
35908,49636,-13728
35818,49634,-13816
35728,49635,-13907
35637,49634,-13997
35547,49634,-14087
35456,49631,-14175
35365,49631,-14266
35274,49632,-14358
35183,49630,-14447
35091,49628,-14537
35000,49630,-14630
34908,49629,-14721
34816,49627,-14811
34724,49627,-14903
34632,49624,-14992
34539,49626,-15087
34447,49624,-15177
34354,49623,-15269
34261,49623,-15362
34168,49622,-15454
34075,49622,-15547
33982,49620,-15638
33889,49621,-15732
33795,49619,-15824
33701,49622,-15921
33608,49621,-16013
33514,49617,-16103
33420,49614,-16194
33325,49615,-16290
33231,49615,-16384
33137,49611,-16474
33042,49614,-16572
32947,49611,-16664
32852,49612,-16760
32757,49607,-16850
32662,49612,-16950
32567,49607,-17040
32472,49608,-17136
32376,49608,-17232
32280,49607,-17327
32185,49606,-17421
32089,49606,-17517
31993,49604,-17611
31897,49602,-17705
31801,49601,-17800
31704,49599,-17895
31608,49601,-17993
31512,49597,-18085
31415,49597,-18182
31318,49596,-18278
31221,49595,-18374
31125,49595,-18470
31028,49592,-18564
30930,49593,-18663
30833,49594,-18761
30736,49591,-18855
30639,49592,-18953
30541,49591,-19050
30444,49590,-19146
30346,49588,-19242
30248,49587,-19339
30150,49587,-19437
30052,49587,-19535
29955,49583,-19628
29856,49585,-19729
29758,49585,-19827
29660,49581,-19921
29562,49582,-20020
29463,49581,-20118
29365,49577,-20212
29267,49577,-20310
29168,49576,-20408
29069,49578,-20509
28971,49576,-20605
28872,49575,-20703
28773,49577,-20804
28674,49573,-20899
28575,49574,-20999
28476,49571,-21095
28377,49570,-21193
28278,49569,-21291
28179,49570,-21391
28080,49569,-21489
27980,49565,-21585
27881,49567,-21686
27782,49566,-21784
27682,49564,-21882
27583,49563,-21980
27483,49565,-22082
27384,49561,-22177
27284,49559,-22275
27185,49559,-22374
27085,49557,-22472
26985,49557,-22572
26886,49558,-22672
26786,49556,-22770
26686,49556,-22870
26586,49553,-22967
26487,49552,-23065
26387,49551,-23164
26287,49553,-23266
26187,49553,-23366
26087,49550,-23463
25987,49547,-23560
25887,49548,-23661
25787,49549,-23762
25687,49546,-23859
25587,49545,-23958
25487,49544,-24057
25388,49545,-24157
25288,49542,-24254
25188,49540,-24352
25088,49542,-24454
24988,49539,-24551
24888,49539,-24651
24788,49538,-24750
24688,49537,-24849
24588,49536,-24948
24488,49535,-25047
24388,49534,-25146
24288,49532,-25244
24188,49533,-25345
24088,49531,-25443
23988,49531,-25543
23888,49530,-25642
23788,49526,-25738
23688,49526,-25838
23588,49525,-25937
23488,49525,-26037
23389,49523,-26134
23289,49523,-26234
23189,49521,-26332
23089,49518,-26429
22990,49516,-26526
22890,49515,-26625
22790,49513,-26723
22691,49512,-26821
22591,49511,-26920
22492,49507,-27015
22392,49505,-27113
22293,49503,-27210
22193,49500,-27307
22094,49499,-27405
21995,49500,-27505
21896,49499,-27603
21796,49495,-27699
21697,49493,-27796
21598,49495,-27897
21499,49491,-27992
21400,49489,-28089
21301,49485,-28184
21202,49487,-28285
21103,49483,-28380
21005,49481,-28476
20906,49480,-28574
20807,49477,-28670
20709,49478,-28769
20610,49473,-28863
20512,49473,-28961
20414,49470,-29056
20315,49467,-29152
20217,49460,-29243
20119,49461,-29342
20021,49458,-29437
19923,49452,-29529
19825,49446,-29621
19727,49440,-29713
19630,49434,-29804
19532,49430,-29898
19435,49424,-29989
19337,49415,-30078
19240,49404,-30164
19142,49395,-30253
19045,49384,-30339
18948,49375,-30427
18851,49365,-30514
18754,49356,-30602
18658,49345,-30687
18561,49330,-30769
18464,49322,-30858
18368,49309,-30941
18272,49297,-31025
18175,49285,-31110
18079,49272,-31193
17983,49261,-31278
17887,49253,-31366
17791,49241,-31450
17696,49229,-31533
17600,49216,-31616
17505,49204,-31699
17409,49192,-31783
17314,49179,-31865
17219,49170,-31951
17124,49159,-32035
17029,49151,-32122
16934,49135,-32201
16840,49124,-32284
16745,49114,-32369
16651,49099,-32448
16557,49093,-32536
16463,49081,-32618
16369,49071,-32702
16275,49057,-32782
16181,49046,-32865
16088,49036,-32948
15995,49025,-33030
15901,49013,-33112
15808,48999,-33191
15715,48991,-33276
15623,48979,-33356
15530,48966,-33436
15438,48956,-33518
15345,48944,-33599
15253,48930,-33677
15161,48920,-33759
15069,48911,-33842
14977,48901,-33924
14886,48883,-33997
14795,48874,-34079
14703,48862,-34159
14612,48852,-34240
14521,48841,-34320
14431,48831,-34400
14340,48820,-34480
14250,48808,-34558
14160,48801,-34641
14070,48786,-34716
13980,48780,-34800
13890,48769,-34879
13801,48761,-34960
13711,48746,-35035
13622,48739,-35117
13533,48725,-35192
13444,48719,-35275
13356,48711,-35355
13267,48696,-35429
13179,48686,-35507
13091,48676,-35585
13003,48661,-35658
12916,48657,-35741
12828,48646,-35818
12741,48640,-35899
12654,48628,-35974
12567,48613,-36046
12481,48604,-36123
12394,48596,-36202
12308,48584,-36276
12222,48576,-36354
12136,48567,-36431
12050,48563,-36513
11965,48549,-36584
11880,48534,-36654
11795,48522,-36727
11710,48514,-36804
11625,48506,-36881
11541,48501,-36960
11457,48489,-37032
11373,48479,-37106
11289,48470,-37181
11205,48457,-37252
11122,48450,-37328
11039,48439,-37400
10956,48432,-37476
10874,48423,-37549
10791,48414,-37623
10709,48409,-37700
10627,48397,-37770
10545,48387,-37842
10464,48379,-37915
10383,48371,-37988
10302,48365,-38063
10221,48356,-38135
10140,48346,-38206
10060,48337,-38277
9980,48330,-38350
9900,48322,-38422
9821,48313,-38492
9741,48303,-38562
9662,48296,-38634
9583,48287,-38704
9505,48279,-38774
9426,48273,-38847
9348,48264,-38916
9270,48252,-38982
9193,48244,-39051
9116,48236,-39120
9038,48228,-39190
8962,48217,-39255
8885,48209,-39324
8809,48201,-39392
8733,48195,-39462
8657,48187,-39530
8581,48175,-39594
8506,48166,-39660
8431,48158,-39727
8356,48150,-39794
8282,48138,-39856
8208,48132,-39924
8134,48123,-39989
8060,48112,-40052
7987,48106,-40119
7913,48096,-40183
7841,48089,-40248
7768,48080,-40312
7696,48071,-40375
7624,48063,-40439
7552,48053,-40501
7480,48046,-40566
7409,48036,-40627
7338,48026,-40688
7268,48017,-40749
7197,48008,-40811
7127,48000,-40873
7057,47993,-40936
6988,47984,-40996
6919,47975,-41056
6850,47968,-41118
6781,47959,-41178
6713,47950,-41237
6645,47941,-41296
6577,47933,-41356
6510,47924,-41414
6442,47918,-41476
6376,47911,-41535
6309,47901,-41592
6243,47892,-41649
6177,47883,-41706
6111,47873,-41762
6046,47866,-41820
5981,47858,-41877
5916,47846,-41930
5852,47840,-41988
5787,47829,-42042
5724,47821,-42097
5660,47813,-42153
5597,47803,-42206
5534,47795,-42261
5471,47785,-42314
5409,47779,-42370
5347,47768,-42421
5285,47759,-42474
5224,47751,-42527
5163,47742,-42579
5102,47734,-42632
5042,47726,-42684
4982,47719,-42737
4922,47711,-42789
4863,47703,-42840
4804,47696,-42892
4745,47687,-42942
4686,47678,-42992
4628,47671,-43043
4571,47662,-43091
4513,47653,-43140
4456,47647,-43191
4399,47637,-43238
4343,47628,-43285
4286,47621,-43335
4231,47613,-43382
4175,47605,-43430
4120,47596,-43476
4065,47584,-43519
4011,47574,-43563
3956,47566,-43610
3903,47556,-43653
3849,47548,-43699
3796,47538,-43742
3743,47530,-43787
3691,47520,-43829
3639,47511,-43872
3587,47499,-43912
3535,47489,-43954
3484,47480,-43996
3434,47471,-44037
3383,47462,-44079
3333,47453,-44120
3283,47442,-44159
3234,47435,-44201
3185,47423,-44238
3136,47415,-44279
3088,47408,-44320
3040,47400,-44360
2992,47388,-44396
2945,47379,-44434
2898,47372,-44474
2852,47363,-44511
2806,47355,-44550
2760,47343,-44583
2714,47336,-44622
2669,47327,-44658
2624,47315,-44691
2580,47309,-44729
2536,47297,-44761
2492,47289,-44797
2449,47280,-44831
2406,47269,-44863
2363,47257,-44894
2321,47250,-44929
2279,47237,-44958
2237,47226,-44989
2196,47214,-45018
2155,47206,-45051
2115,47197,-45082
2075,47186,-45111
2035,47177,-45142
1996,47165,-45169
1957,47154,-45197
1918,47145,-45227
1880,47133,-45253
1842,47126,-45284
1805,47116,-45311
1768,47104,-45336
1731,47095,-45364
1695,47086,-45391
1659,47077,-45419
1623,47066,-45443
1588,47059,-45471
1553,47049,-45496
1518,47038,-45520
1484,47028,-45544
1450,47020,-45570
1417,47009,-45592
1384,46999,-45615
1351,46990,-45639
1319,46978,-45659
1287,46969,-45682
1256,46958,-45702
1225,46948,-45723
1194,46939,-45745
1164,46929,-45765
1134,46918,-45784
1104,46908,-45804
1075,46899,-45824
1046,46889,-45843
1018,46879,-45861
990,46866,-45876
962,46856,-45894
935,46845,-45910
908,46834,-45926
881,46823,-45942
855,46811,-45956
829,46801,-45972
804,46789,-45985
779,46779,-46000
754,46767,-46013
730,46759,-46029
706,46746,-46040
683,46737,-46054
660,46727,-46067
637,46714,-46077
615,46703,-46088
593,46692,-46099
572,46684,-46112
551,46673,-46122
530,46663,-46133
510,46654,-46144
490,46641,-46151
470,46630,-46160
451,46622,-46171
433,46610,-46177
414,46599,-46185
396,46589,-46193
379,46577,-46198
362,46568,-46206
345,46554,-46209
329,46544,-46215
313,46530,-46217
297,46520,-46223
282,46511,-46229
267,46497,-46230
253,46489,-46236
239,46477,-46238
225,46467,-46242
212,46453,-46241
199,46444,-46245
187,46431,-46244
175,46421,-46246
163,46409,-46246
152,46399,-46247
141,46386,-46245
131,46377,-46246
121,46363,-46242
111,46352,-46241
102,46340,-46238
93,46328,-46235
85,46319,-46234
77,46306,-46229
69,46296,-46227
62,46283,-46221
55,46271,-46216
48,46263,-46215
42,46253,-46211
37,46238,-46201
32,46229,-46197
27,46218,-46191
22,46206,-46184
18,46196,-46178
15,46184,-46169
11,46172,-46161
9,46162,-46153
6,46151,-46145
4,46138,-46134
3,46126,-46123
1,46114,-46113
0,46103,-46103
0,46089,-46089
0,46074,-46074
0,46065,-46065
1,46052,-46051
2,46043,-46041
4,46029,-46025
6,46019,-46013
8,46004,-45996
11,45990,-45979
14,45980,-45966
18,45965,-45947
22,45953,-45931
26,45941,-45915
31,45930,-45899
36,45916,-45880
42,45906,-45864
48,45894,-45846
54,45881,-45827
61,45867,-45806
68,45857,-45789
75,45844,-45769
83,45832,-45749
92,45821,-45729
101,45807,-45706
110,45796,-45686
119,45785,-45666
129,45771,-45642
140,45754,-45614
150,45744,-45594
161,45728,-45567
173,45716,-45543
185,45704,-45519
197,45691,-45494
210,45678,-45468
223,45667,-45444
237,45655,-45418
251,45641,-45390
265,45629,-45364
280,45617,-45337
295,45604,-45309
310,45593,-45283
326,45581,-45255
342,45570,-45228
359,45557,-45198
376,45546,-45170
394,45535,-45141
412,45522,-45110
430,45511,-45081
448,45501,-45053
468,45490,-45022
487,45478,-44991
507,45464,-44957
527,45451,-44924
548,45441,-44893
569,45427,-44858
590,45413,-44823
612,45400,-44788
634,45385,-44751
657,45373,-44716
680,45357,-44677
703,45344,-44641
727,45328,-44601
751,45309,-44558
775,45294,-44519
800,45280,-44480
826,45264,-44438
851,45250,-44399
877,45232,-44355
904,45216,-44312
931,45201,-44270
958,45184,-44226
985,45170,-44185
1013,45153,-44140
1042,45136,-44094
1071,45119,-44048
1100,45102,-44002
1129,45085,-43956
1159,45069,-43910
1189,45051,-43862
1220,45032,-43812
1251,45013,-43762
1283,44996,-43713
1314,44980,-43666
1347,44959,-43612
1379,44943,-43564
1412,44924,-43512
1445,44908,-43463
1479,44890,-43411
1513,44873,-43360
1548,44857,-43309
1582,44841,-43259
1618,44820,-43202
1653,44808,-43155
1689,44791,-43102
1725,44775,-43050
1762,44759,-42997
1799,44740,-42941
1837,44724,-42887
1874,44709,-42835
1913,44691,-42778
1951,44672,-42721
1990,44653,-42663
2029,44633,-42604
2069,44616,-42547
2109,44596,-42487
2149,44579,-42430
2190,44561,-42371
2231,44543,-42312
2273,44523,-42250
2315,44505,-42190
2357,44487,-42130
2399,44470,-42071
2442,44453,-42011
2486,44436,-41950
2529,44417,-41888
2573,44401,-41828
2618,44381,-41763
2662,44364,-41702
2707,44344,-41637
2753,44326,-41573
2799,44306,-41507
2845,44292,-41447
2891,44271,-41380
2938,44253,-41315
2985,44233,-41248
3033,44216,-41183
3081,44197,-41116
3129,44179,-41050
3178,44162,-40984
3227,44143,-40916
3276,44128,-40852
3326,44113,-40787
3376,44097,-40721
3426,44081,-40655
3477,44062,-40585
3528,44046,-40518
3579,44029,-40450
3631,44013,-40382
3683,43996,-40313
3735,43982,-40247
3788,43965,-40177
3841,43949,-40108
3895,43933,-40038
3948,43914,-39966
4003,43897,-39894
4057,43881,-39824
4112,43864,-39752
4167,43845,-39678
4222,43829,-39607
4278,43812,-39534
4334,43795,-39461
4391,43779,-39388
4447,43761,-39314
4505,43745,-39240
4562,43730,-39168
4620,43715,-39095
4678,43699,-39021
4736,43681,-38945
4795,43664,-38869
4854,43648,-38794
4913,43633,-38720
4973,43614,-38641
5033,43598,-38565
5093,43578,-38485
5154,43559,-38405
5215,43541,-38326
5276,43521,-38245
5338,43502,-38164
5400,43484,-38084
5462,43462,-38000
5525,43441,-37916
5587,43422,-37835
5651,43402,-37751
5714,43379,-37665
5778,43358,-37580
5842,43339,-37497
5906,43318,-37412
5971,43298,-37327
6036,43275,-37239
6101,43252,-37151
6167,43228,-37061
6233,43207,-36974
6299,43186,-36887
6366,43163,-36797
6433,43142,-36710
6500,43120,-36620
6567,43098,-36531
6635,43077,-36442
6703,43055,-36352
6771,43034,-36263
6840,43010,-36170
6908,42988,-36080
6978,42962,-35984
7047,42939,-35892
7117,42916,-35799
7187,42891,-35704
7257,42870,-35613
7328,42847,-35519
7399,42822,-35423
7470,42799,-35329
7541,42776,-35235
7613,42753,-35140
7685,42728,-35043
7757,42707,-34950
7830,42686,-34856
7903,42666,-34763
7976,42644,-34668
8049,42620,-34571
8123,42600,-34477
8197,42584,-34387
8271,42562,-34291
8345,42543,-34198
8420,42526,-34106
8495,42505,-34010
8570,42488,-33918
8646,42467,-33821
8721,42450,-33729
8797,42431,-33634
8874,42411,-33537
8950,42391,-33441
9027,42371,-33344
9104,42353,-33249
9181,42330,-33149
9259,42310,-33051
9337,42292,-32955
9415,42269,-32854
9493,42251,-32758
9572,42232,-32660
9650,42212,-32562
9730,42188,-32458
9809,42166,-32357
9888,42142,-32254
9968,42119,-32151
10048,42095,-32047
10128,42074,-31946
10209,42053,-31844
10290,42034,-31744
10371,42014,-31643
10452,41994,-31542
10533,41977,-31444
10615,41959,-31344
10697,41940,-31243
10779,41923,-31144
10861,41907,-31046
10944,41886,-30942
11027,41868,-30841
11110,41851,-30741
11193,41835,-30642
11277,41819,-30542
11360,41799,-30439
11444,41782,-30338
11528,41767,-30239
11613,41748,-30135
11697,41732,-30035
11782,41714,-29932
11867,41696,-29829
11952,41679,-29727
12038,41662,-29624
12123,41643,-29520
12209,41626,-29417
12295,41608,-29313
12381,41590,-29209
12468,41569,-29101
12554,41550,-28996
12641,41531,-28890
12728,41510,-28782
12815,41489,-28674
12903,41467,-28564
12990,41446,-28456
13078,41424,-28346
13166,41402,-28236
13254,41380,-28126
13343,41357,-28014
13431,41332,-27901
13520,41308,-27788
13609,41286,-27677
13698,41265,-27567
13787,41241,-27454
13877,41218,-27341
13966,41196,-27230
14056,41173,-27117
14146,41149,-27003
14236,41127,-26891
14327,41102,-26775
14417,41078,-26661
14508,41052,-26544
14599,41026,-26427
14690,40998,-26308
14781,40972,-26191
14872,40945,-26073
14964,40915,-25951
15056,40883,-25827
15147,40857,-25710
15239,40826,-25587
15332,40795,-25463
15424,40766,-25342
15516,40735,-25219
15609,40705,-25096
15702,40675,-24973
15795,40640,-24845
15888,40608,-24720
15981,40577,-24596
16074,40544,-24470
16168,40514,-24346
16261,40480,-24219
16355,40450,-24095
16449,40417,-23968
16543,40387,-23844
16637,40354,-23717
16731,40328,-23597
16826,40296,-23470
16920,40262,-23342
17015,40228,-23213
17110,40196,-23086
17205,40165,-22960
17300,40133,-22833
17395,40102,-22707
17490,40073,-22583
17586,40045,-22459
17681,40019,-22338
17777,39994,-22217
17873,39969,-22096
17969,39946,-21977
18065,39919,-21854
18161,39891,-21730
18257,39868,-21611
18354,39844,-21490
18450,39818,-21368
18547,39792,-21245
18643,39767,-21124
18740,39744,-21004
18837,39719,-20882
18934,39695,-20761
19031,39671,-20640
19128,39648,-20520
19225,39625,-20400
19323,39602,-20279
19420,39578,-20158
19518,39555,-20037
19615,39528,-19913
19713,39503,-19790
19811,39477,-19666
19909,39451,-19542
20006,39429,-19423
20105,39404,-19299
20203,39379,-19176
20301,39354,-19053
20399,39330,-18931
20497,39306,-18809
20596,39278,-18682
20694,39249,-18555
20793,39221,-18428
20891,39194,-18303
20990,39165,-18175
21089,39136,-18047
21188,39109,-17921
21286,39082,-17796
21385,39056,-17671
21484,39030,-17546
21583,39004,-17421
21682,38978,-17296
21782,38952,-17170
21881,38924,-17043
21980,38895,-16915
22079,38863,-16784
22179,38832,-16653
22278,38799,-16521
22377,38765,-16388
22477,38731,-16254
22576,38695,-16119
22676,38659,-15983
22776,38625,-15849
22875,38589,-15714
22975,38555,-15580
23075,38520,-15445
23174,38487,-15313
23274,38450,-15176
23374,38413,-15039
23474,38376,-14902
23573,38341,-14768
23673,38305,-14632
23773,38272,-14499
23873,38238,-14365
23973,38204,-14231
24073,38172,-14099
24173,38141,-13968
24273,38107,-13834
24373,38075,-13702
24473,38043,-13570
24573,38010,-13437
24673,37976,-13303
24773,37947,-13174
24873,37918,-13045
24973,37888,-12915
25073,37858,-12785
25173,37829,-12656
25273,37801,-12528
25373,37772,-12399
25473,37743,-12270
25573,37714,-12141
25673,37686,-12013
25773,37657,-11884
25872,37628,-11756
25972,37601,-11629
26072,37572,-11500
26172,37540,-11368
26272,37510,-11238
26372,37482,-11110
26472,37455,-10983
26572,37429,-10857
26671,37401,-10730
26771,37372,-10601
26871,37343,-10472
26971,37313,-10342
27070,37279,-10209
27170,37249,-10079
27270,37218,-9948
27369,37185,-9816
27469,37154,-9685
27568,37121,-9553
27668,37088,-9420
27767,37053,-9286
27866,37017,-9151
27966,36981,-9015
28065,36943,-8878
28164,36907,-8743
28263,36869,-8606
28362,36832,-8470
28462,36794,-8332
28561,36757,-8196
28659,36719,-8060
28758,36681,-7923
28857,36644,-7787
28956,36610,-7654
29055,36575,-7520
29153,36540,-7387
29252,36506,-7254
29350,36470,-7120
29449,36437,-6988
29547,36402,-6855
29646,36369,-6723
29744,36334,-6590
29842,36302,-6460
29940,36270,-6330
30038,36239,-6201
30136,36207,-6071
30234,36177,-5943
30331,36146,-5815
30429,36117,-5688
30527,36083,-5556
30624,36053,-5429
30722,36023,-5301
30819,35996,-5177
30916,35965,-5049
31013,35932,-4919
31110,35905,-4795
31207,35875,-4668
31304,35844,-4540
31401,35818,-4417
31497,35789,-4292
31594,35761,-4167
31690,35732,-4042
31786,35703,-3917
31883,35673,-3790
31979,35643,-3664
32075,35613,-3538
32171,35583,-3412
32266,35555,-3289
32362,35527,-3165
32457,35498,-3041
32553,35469,-2916
32648,35441,-2793
32743,35412,-2669
32838,35382,-2544
32933,35351,-2418
33028,35320,-2292
33123,35291,-2168
33217,35260,-2043
33311,35228,-1917
33406,35197,-1791
33500,35166,-1666
33594,35134,-1540
33688,35101,-1413
33781,35069,-1288
33875,35035,-1160
33968,35003,-1035
34062,34972,-910
34155,34940,-785
34248,34909,-661
34340,34881,-541
34433,34851,-418
34526,34818,-292
34618,34784,-166
34710,34752,-42
34802,34720,82
34894,34689,205
34986,34657,329
35078,34626,452
35169,34598,571
35260,34572,688
35351,34550,801
35442,34531,911
35533,34515,1018
35624,34501,1123
35714,34487,1227
35804,34478,1326
35895,34470,1425
35984,34461,1523
36074,34455,1619
36164,34450,1714
36253,34444,1809
36342,34440,1902
36431,34436,1995
36520,34432,2088
36609,34428,2181
36697,34427,2270
36786,34424,2362
36874,34421,2453
36962,34420,2542
37049,34418,2631
37137,34417,2720
37224,34415,2809
37311,34415,2896
37398,34414,2984
37485,34413,3072
37572,34413,3159
37658,34412,3246
37744,34413,3331
37830,34412,3418
37916,34413,3503
38001,34412,3589
38086,34413,3673
38172,34416,3756
38256,34417,3839
38341,34419,3922
38426,34423,4003
38510,34427,4083
38594,34433,4161
38678,34438,4240
38761,34444,4317
38845,34449,4396
38928,34457,4471
39011,34463,4548
39093,34471,4622
39176,34481,4695
39258,34491,4767
39340,34503,4837
39422,34515,4907
39504,34529,4975
39585,34545,5040
39666,34562,5104
39747,34579,5168
39828,34601,5227
39908,34624,5284
39988,34651,5337
40068,34692,5376
40148,34764,5384
40227,34863,5364
40306,35001,5305
40385,35185,5200
40464,35399,5065
40542,35670,4872
40621,35973,4648
40699,36327,4372
40776,36733,4043
40854,37120,3734
40931,37455,3476
41008,37765,3243
41085,38044,3041
41161,38302,2859
41237,38543,2694
41313,38744,2569
41389,38920,2469
41464,39072,2392
41539,39210,2329
41614,39338,2276
41689,39472,2217
41763,39600,2163
41837,39729,2108
41911,39854,2057
41984,39984,2000
42058,40122,1936
42131,40268,1863
42203,40411,1792
42276,40567,1709
42348,40722,1626
42420,40879,1541
42491,41022,1469
42563,41155,1408
42634,41278,1356
42704,41389,1315
42775,41485,1290
42845,41576,1269
42915,41665,1250
42984,41746,1238
43054,41823,1231
43123,41899,1224
43192,41975,1217
43260,42048,1212
43328,42124,1204
43396,42201,1195
43464,42278,1186
43531,42352,1179
43598,42429,1169
43665,42507,1158
43731,42585,1146
43797,42665,1132
43863,42738,1125
43928,42814,1114
43993,42886,1107
44058,42960,1098
44123,43029,1094
44187,43099,1088
44251,43167,1084
44315,43233,1082
44378,43295,1083
44441,43356,1085
44504,43417,1087
44566,43474,1092
44628,43529,1099
44690,43586,1104
44751,43640,1111
44813,43696,1117
44873,43750,1123
44934,43804,1130
44994,43860,1134
45054,43915,1139
45114,43970,1144
45173,44029,1144
45232,44086,1146
45290,44146,1144
45349,44205,1144
45406,44269,1137
45464,44334,1130
45521,44403,1118
45578,44471,1107
45635,44538,1097
45691,44607,1084
45747,44677,1070
45803,44740,1063
45858,44800,1058
45913,44865,1048
45968,44925,1043
46022,44983,1039
46076,45037,1039
46130,45092,1038
46183,45150,1033
46236,45206,1030
46288,45259,1029
46341,45312,1029
46393,45363,1030
46444,45410,1034
46495,45456,1039
46546,45502,1044
46597,45548,1049
46647,45591,1056
46697,45634,1063
46746,45684,1062
46796,45733,1063
46844,45780,1064
46893,45831,1062
46941,45879,1062
46989,45927,1062
47036,45979,1057
47083,46029,1054
47130,46076,1054
47176,46124,1052
47222,46168,1054
47268,46214,1054
47313,46256,1057
47358,46295,1063
47403,46337,1066
47447,46379,1068
47491,46424,1067
47534,46468,1066
47577,46520,1057
47620,46567,1053
47662,46612,1050
47704,46657,1047
47746,46699,1047
47787,46743,1044
47828,46782,1046
47869,46818,1051
47909,46852,1057
47949,46888,1061
47988,46924,1064
48028,46958,1070
48066,46994,1072
48105,47029,1076
48143,47061,1082
48180,47091,1089
48218,47124,1094
48255,47158,1097
48291,47189,1102
48327,47219,1108
48363,47250,1113
48398,47282,1116
48433,47314,1119
48468,47340,1128
48502,47365,1137
48536,47395,1141
48570,47425,1145
48603,47456,1147
48636,47486,1150
48668,47513,1155
48700,47543,1157
48732,47571,1161
48763,47600,1163
48794,47629,1165
48824,47659,1165
48854,47687,1167
48884,47715,1169
48914,47746,1168
48943,47780,1163
48971,47811,1160
48999,47840,1159
49027,47868,1159
49055,47898,1157
49082,47930,1152
49108,47960,1148
49135,47992,1143
49160,48021,1139
49186,48056,1130
49211,48091,1120
49236,48122,1114
49260,48155,1105
49284,48185,1099
49308,48216,1092
49331,48245,1086
49354,48273,1081
49376,48302,1074
49398,48328,1070
49420,48353,1067
49441,48383,1058
49462,48409,1053
49482,48436,1046
49502,48461,1041
49522,48486,1036
49541,48511,1030
49560,48537,1023
49578,48563,1015
49597,48593,1004
49614,48616,998
49632,48640,992
49648,48660,988
49665,48678,987
49681,48697,984
49697,48722,975
49712,48746,966
49727,48771,956
49742,48791,951
49756,48801,955
49770,48821,949
49783,48849,934
49796,48873,923
49808,48891,917
49821,48904,917
49832,48924,908
49844,48939,905
49855,48962,893
49865,48972,893
49875,48991,884
49885,49002,883
49895,49018,877
49904,49030,874
49912,49054,858
49920,49069,851
49928,49088,840
49935,49105,830
49942,49124,818
49949,49144,805
49955,49156,799
49961,49174,787
49966,49188,778
49971,49206,765
49976,49223,753
49980,49235,745
49984,49248,736
49987,49260,727
49990,49274,716
49993,49285,708
49995,49298,697
49997,49311,686
49998,49320,678
49999,49332,667
50000,49341,659
50000,49348,652
50000,49361,639
49999,49371,628
49998,49379,619
49997,49391,606
49995,49398,597
49993,49408,585
49990,49419,571
49987,49427,560
49984,49432,552
49980,49439,541
49976,49450,526
49971,49461,510
49966,49470,496
49961,49475,486
49955,49484,471
49949,49489,460
49942,49497,445
49935,49501,434
49928,49510,418
49920,49513,407
49912,49518,394
49903,49526,377
49894,49533,361
49885,49539,346
49875,49541,334
49865,49545,320
49854,49549,305
49843,49554,289
49832,49558,274
49820,49561,259
49808,49567,241
49795,49567,228
49782,49571,211
49769,49575,194
49755,49578,177
49741,49580,161
49726,49586,140
49711,49585,126
49696,49588,108
49680,49591,89
49664,49596,68
49648,49597,51
49631,49598,33
49613,49601,12
49596,49604,-8
49577,49605,-28
49559,49608,-49
49540,49610,-70
49521,49611,-90
49501,49614,-113
49481,49615,-134
49461,49618,-157
49440,49616,-176
49418,49619,-201
49397,49623,-226
49375,49625,-250
49352,49628,-276
49330,49629,-299
49306,49628,-322
49283,49632,-349
49259,49631,-372
49234,49635,-401
49210,49637,-427
49185,49638,-453
49159,49634,-475
49133,49640,-507
49107,49641,-534
49080,49641,-561
49053,49643,-590
49026,49640,-614
48998,49645,-647
48970,49645,-675
48941,49647,-706
48912,49647,-735
48883,49650,-767
48853,49650,-797
48823,49650,-827
48792,49651,-859
48761,49651,-890
48730,49651,-921
48698,49653,-955
48666,49652,-986
48634,49654,-1020
48601,49655,-1054
48568,49652,-1084
48534,49654,-1120
48500,49655,-1155
48466,49655,-1189
48432,49656,-1225
48396,49654,-1258
48361,49658,-1297
48325,49659,-1334
48289,49656,-1367
48253,49656,-1403
48216,49658,-1442
48178,49658,-1480
48141,49659,-1518
