reference,position,error
6812,41843,-35031
6880,41823,-34943
6949,41804,-34855
7019,41782,-34763
7088,41763,-34675
7158,41742,-34584
7228,41726,-34498
7299,41707,-34408
7370,41687,-34317
7441,41668,-34227
7512,41648,-34136
7584,41631,-34047
7656,41610,-33954
7728,41590,-33862
7800,41571,-33771
7873,41551,-33678
7946,41533,-33587
8019,41510,-33491
8093,41491,-33398
8166,41468,-33302
8240,41448,-33208
8315,41427,-33112
8389,41406,-33017
8464,41384,-32920
8539,41362,-32823
8615,41340,-32725
8690,41316,-32626
8766,41293,-32527
8843,41269,-32426
8919,41244,-32325
8996,41221,-32225
9073,41197,-32124
9150,41173,-32023
9227,41150,-31923
9305,41125,-31820
9383,41102,-31719
9461,41078,-31617
9540,41055,-31515
9618,41030,-31412
9697,41006,-31309
9777,40980,-31203
9856,40957,-31101
9936,40933,-30997
10016,40908,-30892
10096,40882,-30786
10176,40857,-30681
10257,40829,-30572
10338,40804,-30466
10419,40780,-30361
10500,40755,-30255
10582,40729,-30147
10664,40705,-30041
10746,40678,-29932
10828,40655,-29827
10910,40628,-29718
10993,40603,-29610
11076,40577,-29501
11159,40552,-29393
11243,40528,-29285
11326,40505,-29179
11410,40480,-29070
11494,40457,-28963
11578,40431,-28853
11663,40410,-28747
11747,40387,-28640
11832,40365,-28533
11917,40343,-28426
12003,40320,-28317
12088,40301,-28213
12174,40278,-28104
12260,40257,-27997
12346,40236,-27890
12432,40216,-27784
12519,40194,-27675
12606,40172,-27566
12693,40151,-27458
12780,40131,-27351
12867,40110,-27243
12955,40090,-27135
13042,40071,-27029
13130,40050,-26920
13218,40031,-26813
13307,40014,-26707
13395,39993,-26598
13484,39976,-26492
13573,39954,-26381
13662,39935,-26273
13751,39916,-26165
13840,39897,-26057
13930,39878,-25948
14020,39856,-25836
14110,39837,-25727
14200,39816,-25616
14290,39797,-25507
14380,39777,-25397
14471,39759,-25288
14562,39739,-25177
14653,39720,-25067
14744,39699,-24955
14835,39679,-24844
14927,39659,-24732
15018,39641,-24623
15110,39620,-24510
15202,39599,-24397
15294,39580,-24286
15386,39558,-24172
15479,39537,-24058
15571,39515,-23944
15664,39494,-23830
15757,39470,-23713
15850,39449,-23599
15943,39424,-23481
16036,39402,-23366
16129,39376,-23247
16223,39351,-23128
16317,39327,-23010
16411,39304,-22893
16505,39278,-22773
16599,39253,-22654
16693,39228,-22535
16787,39205,-22418
16882,39180,-22298
16976,39155,-22179
17071,39131,-22060
17166,39107,-21941
17261,39081,-21820
17356,39056,-21700
17452,39030,-21578
17547,39005,-21458
17643,38978,-21335
17738,38952,-21214
17834,38924,-21090
17930,38897,-20967
18026,38871,-20845
18122,38843,-20721
18218,38817,-20599
18314,38788,-20474
18411,38763,-20352
18507,38734,-20227
18604,38708,-20104
18701,38679,-19978
18797,38649,-19852
18894,38622,-19728
18991,38592,-19601
19088,38565,-19477
19186,38537,-19351
19283,38508,-19225
19380,38482,-19102
19478,38454,-18976
19575,38428,-18853
19673,38401,-18728
19771,38372,-18601
19869,38344,-18475
19967,38318,-18351
20065,38293,-18228
20163,38265,-18102
20261,38240,-17979
20359,38210,-17851
20457,38184,-17727
20556,38158,-17602
20654,38133,-17479
20753,38108,-17355
20851,38085,-17234
20950,38063,-17113
21049,38038,-16989
21147,38016,-16869
21246,37995,-16749
21345,37972,-16627
21444,37953,-16509
21543,37931,-16388
21642,37911,-16269
21741,37889,-16148
21840,37867,-16027
21940,37847,-15907
22039,37827,-15788
22138,37806,-15668
22238,37783,-15545
22337,37761,-15424
22436,37738,-15302
22536,37715,-15179
22635,37691,-15056
22735,37669,-14934
22835,37645,-14810
22934,37621,-14687
23034,37595,-14561
23134,37571,-14437
23233,37546,-14313
23333,37524,-14191
23433,37499,-14066
23533,37471,-13938
23633,37447,-13814
23732,37422,-13690
23832,37398,-13566
23932,37371,-13439
24032,37345,-13313
24132,37319,-13187
24232,37292,-13060
24332,37265,-12933
24432,37238,-12806
24532,37209,-12677
24632,37181,-12549
24732,37154,-12422
24832,37124,-12292
24932,37094,-12162
25032,37064,-12032
25132,37030,-11898
25232,37001,-11769
25332,36969,-11637
25432,36940,-11508
25532,36907,-11375
25632,36876,-11244
25732,36844,-11112
25832,36810,-10978
25932,36776,-10844
26032,36744,-10712
26132,36713,-10581
26231,36682,-10451
26331,36653,-10322
26431,36618,-10187
26531,36582,-10051
26631,36547,-9916
26731,36510,-9779
26830,36476,-9646
26930,36445,-9515
27030,36413,-9383
27129,36381,-9252
27229,36352,-9123
27329,36321,-8992
27428,36288,-8860
27528,36254,-8726
27627,36221,-8594
27726,36189,-8463
27826,36157,-8331
27925,36126,-8201
28025,36097,-8072
28124,36069,-7945
28223,36038,-7815
28322,36008,-7686
28421,35979,-7558
28520,35948,-7428
28619,35917,-7298
28718,35887,-7169
28817,35857,-7040
28916,35829,-6913
29014,35802,-6788
29113,35774,-6661
29212,35745,-6533
29310,35715,-6405
29409,35685,-6276
29507,35653,-6146
29605,35623,-6018
29704,35593,-5889
29802,35567,-5765
29900,35540,-5640
29998,35510,-5512
30096,35481,-5385
30194,35451,-5257
30292,35422,-5130
30389,35395,-5006
30487,35368,-4881
30584,35341,-4757
30682,35313,-4631
30779,35284,-4505
30876,35256,-4380
30974,35225,-4251
31071,35195,-4124
31168,35163,-3995
31264,35132,-3868
31361,35102,-3741
31458,35072,-3614
31554,35043,-3489
31651,35011,-3360
31747,34978,-3231
31843,34945,-3102
31940,34909,-2969
32036,34875,-2839
32131,34837,-2706
32227,34803,-2576
32323,34767,-2444
32419,34731,-2312
32514,34694,-2180
32609,34656,-2047
32704,34618,-1914
32800,34579,-1779
32894,34540,-1646
32989,34503,-1514
33084,34466,-1382
33179,34432,-1253
33273,34399,-1126
33367,34363,-996
33461,34327,-866
33555,34291,-736
33649,34254,-605
33743,34217,-474
33837,34182,-345
33930,34147,-217
34024,34113,-89
34117,34081,36
34210,34047,163
34303,34014,289
34395,33980,415
34488,33951,537
34580,33923,657
34673,33897,776
34765,33875,890
34857,33857,1000
34949,33840,1109
35040,33825,1215
35132,33811,1321
35223,33799,1424
35314,33791,1523
35405,33781,1624
35496,33775,1721
35587,33768,1819
35677,33762,1915
35768,33758,2010
35858,33752,2106
35948,33747,2201
36038,33744,2294
36127,33740,2387
36217,33737,2480
36306,33733,2573
36395,33730,2665
36484,33728,2756
36573,33726,2847
36661,33724,2937
36750,33724,3026
36838,33723,3115
36926,33721,3205
37014,33721,3293
37101,33721,3380
37189,33721,3468
37276,33720,3556
37363,33718,3645
37450,33719,3731
37536,33720,3816
37623,33721,3902
37709,33723,3986
37795,33724,4071
37881,33728,4153
37966,33730,4236
38052,33734,4318
38137,33740,4397
38222,33744,4478
38307,33751,4556
38391,33757,4634
38476,33763,4713
38560,33773,4787
38644,33783,4861
38727,33795,4932
38811,33806,5005
38894,33818,5076
38977,33831,5146
39060,33846,5214
39142,33860,5282
39225,33875,5350
39307,33893,5414
39389,33910,5479
39470,33929,5541
39552,33948,5604
39633,33972,5661
39714,34004,5710
39795,34055,5740
39875,34137,5738
39955,34254,5701
40035,34414,5621
40115,34623,5492
40195,34893,5302
40274,35214,5060
40353,35529,4824
40432,35826,4606
40510,36172,4338
40589,36547,4042
40667,36927,3740
40745,37263,3482
40822,37549,3273
40899,37787,3112
40977,38004,2973
41053,38178,2875
41130,38335,2795
41206,38479,2727
41282,38609,2673
41358,38733,2625
41433,38862,2571
41509,38994,2515
41584,39134,2450
41658,39284,2374
41733,39429,2304
41807,39567,2240
41881,39700,2181
41954,39830,2124
42028,39954,2074
42101,40068,2033
42174,40177,1997
42246,40278,1968
42318,40377,1941
42390,40474,1916
42462,40575,1887
42534,40676,1858
42605,40776,1829
42676,40873,1803
42746,40975,1771
42816,41077,1739
42886,41178,1708
42956,41273,1683
43026,41365,1661
43095,41455,1640
43164,41536,1628
43232,41609,1623
43300,41667,1633
43368,41732,1636
43436,41805,1631
43503,41884,1619
43571,41951,1620
43637,42007,1630
43704,42072,1632
43770,42133,1637
43836,42197,1639
43902,42253,1649
43967,42323,1644
44032,42388,1644
44097,42461,1636
44161,42531,1630
44225,42601,1624
44289,42669,1620
44352,42741,1611
44415,42812,1603
44478,42881,1597
44541,42956,1585
44603,43038,1565
44665,43117,1548
44726,43192,1534
44788,43256,1532
44849,43318,1531
44909,43371,1538
44970,43422,1548
45030,43473,1557
45089,43523,1566
45149,43574,1575
45208,43627,1581
45266,43684,1582
45325,43735,1590
45383,43785,1598
45441,43834,1607
45498,43881,1617
45555,43930,1625
45612,43986,1626
45668,44040,1628
45724,44096,1628
45780,44150,1630
45836,44195,1641
45891,44242,1649
45945,44285,1660
46000,44329,1671
46054,44370,1684
46108,44415,1693
46161,44459,1702
46214,44505,1709
46267,44553,1714
46319,44596,1723
46371,44647,1724
46423,44700,1723
46475,44748,1727
46526,44793,1733
46576,44839,1737
46627,44887,1740
46677,44933,1744
46726,44981,1745
46776,45038,1738
46824,45093,1731
46873,45143,1730
46921,45196,1725
46969,45243,1726
47017,45286,1731
47064,45334,1730
47111,45384,1727
47157,45431,1726
47203,45477,1726
47249,45521,1728
47295,45569,1726
47340,45618,1722
47384,45664,1720
47429,45707,1722
47473,45753,1720
47516,45802,1714
47560,45848,1712
47603,45896,1707
47645,45942,1703
47687,45988,1699
47729,46033,1696
47771,46070,1701
47812,46110,1702
47852,46147,1705
47893,46180,1713
47933,46210,1723
47972,46245,1727
48012,46284,1728
48051,46319,1732
48089,46357,1732
48127,46398,1729
48165,46437,1728
48203,46477,1726
48240,46518,1722
48276,46559,1717
48313,46597,1716
48348,46639,1709
48384,46680,1704
48419,46719,1700
48454,46755,1699
48488,46794,1694
48522,46829,1693
48556,46863,1693
48589,46897,1692
48622,46933,1689
48655,46967,1688
48687,46998,1689
48719,47028,1691
48750,47059,1691
48781,47091,1690
48812,47122,1690
48842,47155,1687
48872,47184,1688
48902,47217,1685
48931,47247,1684
48960,47273,1687
48988,47300,1688
49016,47326,1690
49043,47354,1689
49071,47381,1690
49097,47411,1686
49124,47438,1686
49150,47461,1689
49176,47490,1686
49201,47515,1686
49226,47538,1688
49250,47564,1686
49274,47588,1686
49298,47611,1687
49321,47633,1688
49344,47656,1688
49367,47680,1687
49389,47703,1686
49411,47728,1683
49432,47749,1683
49453,47770,1683
49474,47793,1681
49494,47815,1679
49514,47839,1675
49533,47857,1676
49552,47880,1672
49571,47899,1672
49589,47917,1672
49607,47933,1674
49625,47951,1674
49642,47967,1675
49658,47984,1674
49675,48003,1672
49690,48023,1667
49706,48043,1663
49721,48063,1658
49736,48083,1653
49750,48102,1648
49764,48126,1638
49777,48143,1634
49791,48163,1628
49803,48184,1619
49816,48201,1615
49828,48222,1606
49839,48240,1599
49850,48257,1593
49861,48275,1586
49871,48289,1582
49881,48305,1576
49891,48320,1571
49900,48336,1564
49909,48350,1559
49917,48369,1548
49925,48382,1543
49932,48398,1534
49940,48414,1526
49946,48426,1520
49953,48442,1511
49959,48454,1505
49964,48469,1495
49969,48480,1489
49974,48497,1477
49978,48510,1468
49982,48525,1457
49986,48543,1443
49989,48556,1433
49992,48571,1421
49994,48584,1410
49996,48600,1396
49998,48613,1385
49999,48627,1372
50000,48644,1356
50000,48659,1341
50000,48675,1325
49999,48688,1311
49999,48702,1297
49997,48714,1283
49996,48723,1273
49994,48736,1258
49991,48748,1243
49988,48758,1230
49985,48772,1213
49981,48783,1198
49977,48793,1184
49973,48801,1172
49968,48811,1157
49963,48821,1142
49957,48827,1130
49951,48840,1111
49945,48848,1097
49938,48857,1081
49931,48866,1065
49923,48877,1046
49915,48884,1031
49907,48891,1016
49898,48897,1001
49889,48907,982
49879,48916,963
49869,48928,941
49858,48933,925
49848,48944,904
49836,48950,886
49825,48956,869
49813,48967,846
49800,48971,829
49787,48979,808
49774,48987,787
49761,48993,768
49747,49005,742
49732,49009,723
49717,49018,699
49702,49022,680
49687,49027,660
49671,49034,637
49654,49041,613
49638,49048,590
49620,49054,566
49603,49059,544
49585,49070,515
49567,49073,494
49548,49077,471
49529,49081,448
49509,49089,420
49489,49093,396
49469,49100,369
49448,49103,345
49427,49112,315
49406,49117,289
49384,49119,265
49362,49124,238
49339,49127,212
49316,49134,182
49292,49138,154
49269,49141,128
49244,49145,99
49220,49149,71
49195,49152,43
49169,49155,14
49144,49161,-17
49118,49164,-46
49091,49165,-74
49064,49172,-108
49037,49174,-137
49009,49176,-167
48981,49180,-199
48953,49181,-228
48924,49182,-258
48895,49186,-291
48865,49187,-322
48835,49188,-353
48805,49190,-385
48774,49194,-420
48743,49197,-454
48711,49198,-487
48679,49197,-518
48647,49201,-554
48615,49201,-586
48582,49202,-620
48548,49207,-659
48514,49208,-694
48480,49208,-728
48446,49211,-765
48411,49211,-800
48376,49213,-838
48340,49213,-873
48304,49214,-910
48267,49216,-949
48231,49217,-986
48194,49218,-1024
48156,49221,-1065
48118,49220,-1102
48080,49224,-1144
48041,49223,-1182
48002,49225,-1223
47963,49224,-1261
47923,49227,-1304
47883,49226,-1343
47843,49226,-1383
47802,49227,-1425
47761,49228,-1467
47719,49231,-1512
47677,49229,-1552
47635,49233,-1598
47592,49231,-1639
47549,49232,-1683
47506,49233,-1727
47462,49236,-1774
47418,49236,-1818
47374,49234,-1860
47329,49234,-1905
47284,49236,-1952
47238,49237,-1999
47192,49236,-2044
47146,49238,-2092
47100,49241,-2141
47053,49237,-2184
47005,49240,-2235
46958,49239,-2281
46910,49241,-2331
46861,49242,-2381
46813,49243,-2430
46764,49242,-2478
46714,49244,-2530
46665,49243,-2578
46615,49244,-2629
46564,49244,-2680
46513,49244,-2731
46462,49244,-2782
46411,49246,-2835
46359,49245,-2886
46307,49247,-2940
46254,49248,-2994
46202,49248,-3046
46148,49247,-3099
46095,49250,-3155
46041,49248,-3207
45987,49248,-3261
45932,49247,-3315
45878,49247,-3369
45822,49249,-3427
45767,49251,-3484
45711,49250,-3539
45655,49248,-3593
45598,49251,-3653
45541,49251,-3710
45484,49250,-3766
45427,49253,-3826
45369,49252,-3883
45311,49252,-3941
45252,49252,-4000
45194,49251,-4057
45134,49252,-4118
45075,49252,-4177
45015,49251,-4236
44955,49253,-4298
44895,49251,-4356
44834,49254,-4420
44773,49255,-4482
44712,49251,-4539
44650,49251,-4601
44588,49255,-4667
44526,49253,-4727
44463,49255,-4792
44400,49253,-4853
44337,49253,-4916
44273,49256,-4983
44210,49254,-5044
44146,49253,-5108
44081,49254,-5173
44016,49255,-5239
43951,49253,-5302
43886,49254,-5368
43820,49253,-5433
43754,49256,-5502
43688,49255,-5567
43621,49254,-5633
43554,49255,-5701
43487,49256,-5769
43420,49254,-5834
43352,49255,-5903
43284,49254,-5970
43216,49255,-6039
43147,49255,-6108
43078,49254,-6176
43009,49255,-6246
42939,49257,-6318
42870,49256,-6386
42800,49255,-6455
42729,49256,-6527
42659,49253,-6594
42588,49256,-6668
42516,49256,-6740
42445,49256,-6811
42373,49257,-6884
42301,49257,-6956
42229,49256,-7027
42156,49256,-7100
42083,49255,-7172
42010,49258,-7248
41937,49257,-7320
41863,49256,-7393
41789,49254,-7465
41715,49257,-7542
41640,49256,-7616
41566,49257,-7691
41491,49258,-7767
41415,49255,-7840
41340,49257,-7917
41264,49256,-7992
41188,49258,-8070
41111,49255,-8144
41035,49256,-8221
40958,49255,-8297
40881,49256,-8375
40804,49255,-8451
40726,49256,-8530
40648,49256,-8608
40570,49257,-8687
40492,49256,-8764
40413,49255,-8842
40334,49256,-8922
40255,49254,-8999
40176,49254,-9078
40096,49256,-9160
40016,49253,-9237
39936,49255,-9319
39856,49253,-9397
39775,49256,-9481
39695,49256,-9561
39614,49254,-9640
39532,49255,-9723
39451,49253,-9802
39369,49256,-9887
39287,49252,-9965
39205,49251,-10046
39123,49253,-10130
39040,49253,-10213
38957,49251,-10294
38874,49250,-10376
38791,49252,-10461
38707,49255,-10548
38623,49251,-10628
38540,49251,-10712
38455,49252,-10797
38371,49252,-10881
38286,49251,-10965
38202,49253,-11051
38116,49253,-11137
38031,49251,-11220
37946,49249,-11303
37860,49250,-11390
37774,49250,-11476
37688,49250,-11562
37602,49251,-11649
37516,49248,-11732
37429,49249,-11820
37342,49250,-11908
37255,49248,-11993
37168,49246,-12078
37080,49250,-12170
36993,49245,-12252
36905,49246,-12341
36817,49246,-12429
36728,49246,-12518
36640,49247,-12607
36551,49245,-12694
36463,49246,-12783
36374,49245,-12871
36285,49244,-12959
36195,49244,-13049
36106,49245,-13139
36016,49244,-13228
35926,49244,-13318
35836,49244,-13408
35746,49243,-13497
35656,49242,-13586
35565,49243,-13678
35474,49241,-13767
35383,49243,-13860
35292,49240,-13948
35201,49241,-14040
35110,49239,-14129
35018,49240,-14222
34927,49237,-14310
34835,49237,-14402
34743,49237,-14494
34651,49237,-14586
34558,49237,-14679
34466,49238,-14772
34373,49236,-14863
34280,49235,-14955
34187,49234,-15047
34094,49235,-15141
34001,49236,-15235
33908,49234,-15326
33814,49235,-15421
33721,49233,-15512
33627,49232,-15605
33533,49231,-15698
33439,49232,-15793
33345,49232,-15887
33250,49229,-15979
33156,49230,-16074
33061,49228,-16167
32967,49228,-16262
32872,49229,-16357
32777,49228,-16451
32682,49226,-16544
32586,49227,-16641
32491,49225,-16734
32396,49225,-16829
32300,49223,-16923
32204,49223,-17019
32108,49223,-17115
32013,49224,-17211
31916,49223,-17307
31820,49224,-17404
31724,49222,-17498
31628,49220,-17592
31531,49219,-17688
31435,49223,-17788
31338,49219,-17881
31241,49220,-17979
31144,49217,-18073
31047,49214,-18167
30950,49217,-18267
30853,49215,-18362
30756,49214,-18458
30658,49214,-18556
30561,49213,-18652
30463,49213,-18750
30366,49212,-18846
30268,49209,-18941
30170,49213,-19043
30072,49209,-19137
29974,49209,-19235
29876,49211,-19335
29778,49209,-19431
29680,49209,-19529
29582,49206,-19624
29484,49207,-19724
29385,49206,-19821
29287,49204,-19917
29188,49201,-20013
29089,49202,-20113
28991,49202,-20211
28892,49200,-20308
28793,49203,-20410
28694,49198,-20504
28595,49197,-20602
28496,49198,-20702
28397,49197,-20800
28298,49198,-20900
28199,49197,-20998
28100,49195,-21095
28001,49195,-21194
27901,49195,-21294
27802,49194,-21392
27703,49194,-21491
27603,49192,-21589
27504,49192,-21688
27404,49190,-21786
27305,49188,-21883
27205,49188,-21983
27105,49187,-22082
27006,49184,-22178
26906,49186,-22280
26806,49185,-22379
26707,49186,-22479
26607,49183,-22576
26507,49181,-22674
26407,49181,-22774
26307,49180,-22873
26207,49179,-22972
26108,49179,-23071
26008,49177,-23169
25908,49174,-23266
25808,49175,-23367
25708,49173,-23465
25608,49170,-23562
25508,49173,-23665
25408,49171,-23763
25308,49165,-23857
25208,49168,-23960
25108,49168,-24060
25008,49166,-24158
24908,49163,-24255
24808,49164,-24356
24708,49163,-24455
24608,49161,-24553
24508,49160,-24652
24408,49161,-24753
24308,49159,-24851
24208,49159,-24951
24108,49155,-25047
24008,49156,-25148
23908,49152,-25244
23808,49153,-25345
23708,49152,-25444
23609,49148,-25539
23509,49150,-25641
23409,49147,-25738
23309,49147,-25838
23209,49146,-25937
23110,49144,-26034
23010,49143,-26133
22910,49144,-26234
22811,49140,-26329
22711,49141,-26430
22612,49138,-26526
22512,49139,-26627
22413,49139,-26726
22313,49136,-26823
22214,49134,-26920
22114,49135,-27021
22015,49132,-27117
21916,49132,-27216
21817,49129,-27312
21717,49129,-27412
21618,49125,-27507
21519,49126,-27607
21420,49125,-27705
21321,49123,-27802
21222,49124,-27902
21124,49123,-27999
21025,49122,-28097
20926,49119,-28193
20828,49117,-28289
20729,49117,-28388
20630,49115,-28485
20532,49116,-28584
20434,49112,-28678
20335,49109,-28774
20237,49113,-28876
20139,49107,-28968
20041,49110,-29069
19943,49110,-29167
19845,49106,-29261
19747,49108,-29361
19650,49103,-29453
19552,49104,-29552
19454,49101,-29647
19357,49098,-29741
19260,49100,-29840
19162,49097,-29935
19065,49096,-30031
18968,49094,-30126
18871,49091,-30220
18774,49092,-30318
18677,49090,-30413
18581,49092,-30511
18484,49091,-30607
18388,49088,-30700
18291,49087,-30796
18195,49084,-30889
18099,49084,-30985
18003,49083,-31080
17907,49082,-31175
17811,49083,-31272
17715,49078,-31363
17620,49078,-31458
17524,49078,-31554
17429,49076,-31647
17333,49076,-31743
17238,49073,-31835
17143,49072,-31929
17048,49073,-32025
16954,49070,-32116
16859,49072,-32213
16765,49066,-32301
16670,49067,-32397
16576,49064,-32488
16482,49064,-32582
16388,49061,-32673
16294,49061,-32767
16201,49061,-32860
16107,49061,-32954
16014,49058,-33044
15920,49056,-33136
15827,49054,-33227
15734,49054,-33320
15642,49053,-33411
15549,49052,-33503
15456,49053,-33597
15364,49052,-33688
15272,49049,-33777
15180,49048,-33868
15088,49046,-33958
14996,49044,-34048
14905,49046,-34141
14813,49042,-34229
14722,49043,-34321
14631,49043,-34412
14540,49039,-34499
14449,49039,-34590
14359,49037,-34678
14268,49039,-34771
14178,49036,-34858
14088,49036,-34948
13998,49035,-35037
13908,49031,-35123
13819,49033,-35214
13729,49027,-35298
13640,49030,-35390
13551,49026,-35475
13463,49025,-35562
13374,49025,-35651
13285,49023,-35738
13197,49023,-35826
13109,49018,-35909
13021,49019,-35998
12934,49020,-36086
12846,49021,-36175
12759,49018,-36259
12672,49016,-36344
12585,49014,-36429
12498,49013,-36515
12412,49011,-36599
12325,49010,-36685
12239,49010,-36771
12153,49008,-36855
12068,49008,-36940
11982,49007,-37025
11897,49006,-37109
11812,49004,-37192
11727,49002,-37275
11642,49003,-37361
11558,49002,-37444
11474,48999,-37525
11390,48998,-37608
11306,48999,-37693
11222,48996,-37774
11139,48993,-37854
11056,48993,-37937
10973,48992,-38019
10890,48993,-38103
10808,48992,-38184
10726,48991,-38265
10644,48989,-38345
10562,48988,-38426
10481,48990,-38509
10399,48984,-38585
10318,48982,-38664
10237,48979,-38742
10157,48979,-38822
10076,48980,-38904
9996,48976,-38980
9916,48976,-39060
9837,48975,-39138
9757,48974,-39217
9678,48973,-39295
9599,48970,-39371
9521,48970,-39449
9442,48967,-39525
9364,48967,-39603
9286,48963,-39677
9209,48963,-39754
9131,48961,-39830
9054,48957,-39903
8977,48955,-39978
8901,48953,-40052
8824,48953,-40129
8748,48951,-40203
8672,48947,-40275
8597,48944,-40347
8521,48940,-40419
8446,48938,-40492
8371,48934,-40563
8297,48927,-40630
8223,48922,-40699
8149,48917,-40768
8075,48913,-40838
8001,48909,-40908
7928,48899,-40971
7855,48892,-41037
7783,48888,-41105
7710,48878,-41168
7638,48870,-41232
7566,48863,-41297
7495,48853,-41358
7424,48846,-41422
7353,48837,-41484
7282,48826,-41544
7212,48819,-41607
7141,48810,-41669
7072,48798,-41726
7002,48788,-41786
6933,48778,-41845
6864,48767,-41903
6795,48757,-41962
6727,48749,-42022
6659,48737,-42078
6591,48727,-42136
6523,48717,-42194
6456,48705,-42249
6389,48697,-42308
6323,48686,-42363
6256,48676,-42420
6190,48665,-42475
6125,48654,-42529
6059,48646,-42587
5994,48635,-42641
5929,48625,-42696
5865,48611,-42746
5800,48601,-42801
5737,48593,-42856
5673,48585,-42912
5610,48574,-42964
5547,48562,-43015
5484,48551,-43067
5422,48541,-43119
5360,48529,-43169
5298,48523,-43225
5237,48509,-43272
5176,48497,-43321
5115,48487,-43372
5054,48476,-43422
4994,48465,-43471
4934,48453,-43519
4875,48442,-43567
4816,48433,-43617
4757,48422,-43665
4698,48408,-43710
4640,48398,-43758
4582,48387,-43805
4525,48374,-43849
4468,48364,-43896
4411,48351,-43940
4354,48343,-43989
4298,48330,-44032
4242,48320,-44078
4186,48309,-44123
4131,48299,-44168
4076,48290,-44214
4022,48279,-44257
3967,48269,-44302
3914,48259,-44345
3860,48247,-44387
3807,48235,-44428
3754,48225,-44471
3701,48216,-44515
3649,48204,-44555
3597,48195,-44598
3546,48184,-44638
3495,48176,-44681
3444,48165,-44721
3393,48153,-44760
3343,48142,-44799
3293,48131,-44838
3244,48121,-44877
3195,48113,-44918
3146,48103,-44957
3098,48093,-44995
3050,48084,-45034
3002,48073,-45071
2955,48064,-45109
2908,48053,-45145
2861,48041,-45180
2815,48030,-45215
2769,48019,-45250
2723,48008,-45285
2678,47996,-45318
2633,47986,-45353
2589,47974,-45385
2545,47962,-45417
2501,47949,-45448
2458,47939,-45481
2414,47925,-45511
2372,47913,-45541
2329,47901,-45572
2287,47890,-45603
2246,47880,-45634
2205,47867,-45662
2164,47855,-45691
2123,47843,-45720
2083,47830,-45747
2043,47818,-45775
2004,47807,-45803
1965,47795,-45830
1926,47786,-45860
1888,47774,-45886
1850,47764,-45914
1812,47752,-45940
1775,47742,-45967
1738,47733,-45995
1702,47717,-46015
1666,47706,-46040
1630,47695,-46065
1595,47683,-46088
1560,47675,-46115
1525,47663,-46138
1491,47652,-46161
1457,47642,-46185
1424,47628,-46204
1391,47616,-46225
1358,47605,-46247
1326,47593,-46267
1294,47581,-46287
1262,47571,-46309
1231,47560,-46329
1200,47551,-46351
1170,47535,-46365
1140,47525,-46385
1110,47510,-46400
1081,47501,-46420
1052,47491,-46439
1023,47478,-46455
995,47467,-46472
967,47454,-46487
940,47443,-46503
913,47433,-46520
887,47420,-46533
860,47409,-46549
835,47396,-46561
809,47386,-46577
784,47376,-46592
759,47366,-46607
735,47354,-46619
711,47342,-46631
688,47330,-46642
665,47320,-46655
642,47305,-46663
620,47293,-46673
598,47283,-46685
576,47269,-46693
555,47256,-46701
534,47247,-46713
514,47234,-46720
494,47221,-46727
474,47210,-46736
455,47199,-46744
436,47186,-46750
418,47174,-46756
400,47163,-46763
382,47152,-46770
365,47139,-46774
348,47128,-46780
332,47115,-46783
316,47103,-46787
300,47094,-46794
285,47081,-46796
270,47072,-46802
256,47060,-46804
242,47044,-46802
228,47030,-46802
215,47016,-46801
202,47003,-46801
189,46993,-46804
177,46983,-46806
165,46971,-46806
154,46958,-46804
143,46940,-46797
133,46925,-46792
123,46916,-46793
113,46911,-46798
104,46898,-46794
95,46883,-46788
86,46862,-46776
78,46844,-46766
70,46827,-46757
63,46814,-46751
56,46801,-46745
50,46790,-46740
44,46780,-46736
38,46767,-46729
33,46754,-46721
28,46740,-46712
23,46727,-46704
19,46713,-46694
15,46701,-46686
12,46690,-46678
9,46678,-46669
7,46665,-46658
5,46654,-46649
3,46641,-46638
2,46629,-46627
1,46616,-46615
0,46604,-46604
0,46591,-46591
0,46577,-46577
1,46566,-46565
2,46549,-46547
4,46538,-46534
5,46524,-46519
8,46511,-46503
10,46500,-46490
14,46488,-46474
17,46475,-46458
21,46459,-46438
25,46444,-46419
30,46430,-46400
35,46416,-46381
40,46404,-46364
46,46389,-46343
53,46377,-46324
59,46364,-46305
66,46352,-46286
74,46335,-46261
82,46324,-46242
90,46308,-46218
99,46293,-46194
108,46278,-46170
117,46264,-46147
127,46252,-46125
137,46238,-46101
148,46223,-46075
159,46211,-46052
171,46192,-46021
182,46179,-45997
195,46160,-45965
207,46148,-45941
220,46136,-45916
234,46121,-45887
248,46111,-45863
262,46098,-45836
277,46084,-45807
292,46071,-45779
307,46057,-45750
323,46044,-45721
339,46032,-45693
356,46021,-45665
373,46009,-45636
390,45997,-45607
408,45982,-45574
426,45968,-45542
445,45953,-45508
464,45941,-45477
483,45926,-45443
503,45911,-45408
523,45903,-45380
543,45890,-45347
564,45877,-45313
586,45864,-45278
607,45847,-45240
630,45832,-45202
652,45819,-45167
675,45808,-45133
698,45792,-45094
722,45779,-45057
746,45766,-45020
770,45751,-44981
795,45741,-44946
820,45721,-44901
846,45708,-44862
872,45690,-44818
898,45675,-44777
925,45660,-44735
952,45646,-44694
980,45630,-44650
1008,45615,-44607
1036,45598,-44562
1065,45582,-44517
1094,45565,-44471
1123,45548,-44425
