reference,position,error
46312,45239,1073
46351,45285,1066
46390,45329,1061
46429,45369,1060
46467,45410,1057
46506,45448,1058
46544,45485,1059
46582,45521,1061
46620,45563,1057
46657,45603,1054
46695,45643,1052
46732,45686,1046
46769,45725,1044
46805,45761,1044
46842,45804,1038
46878,45844,1034
46915,45884,1031
46951,45921,1030
46986,45960,1026
47022,45995,1027
47057,46030,1027
47093,46065,1028
47128,46096,1032
47162,46131,1031
47197,46164,1033
47231,46200,1031
47266,46238,1028
47300,46274,1026
47333,46313,1020
47367,46349,1018
47400,46383,1017
47434,46418,1016
47467,46450,1017
47499,46482,1017
47532,46512,1020
47564,46545,1019
47597,46576,1021
47629,46610,1019
47660,46644,1016
47692,46676,1016
47723,46707,1016
47755,46740,1015
47785,46772,1013
47816,46807,1009
47847,46837,1010
47877,46869,1008
47907,46903,1004
47937,46933,1004
47967,46962,1005
47996,46991,1005
48026,47022,1004
48055,47052,1003
48084,47081,1003
48112,47107,1005
48141,47134,1007
48169,47160,1009
48197,47186,1011
48225,47210,1015
48253,47233,1020
48280,47257,1023
48308,47282,1026
48335,47308,1027
48361,47333,1028
48388,47355,1033
48414,47383,1031
48441,47406,1035
48466,47431,1035
48492,47453,1039
48518,47475,1043
48543,47498,1045
48568,47519,1049
48593,47540,1053
48618,47558,1060
48642,47579,1063
48667,47596,1071
48691,47616,1075
48715,47635,1080
48738,47654,1084
48762,47673,1089
48785,47691,1094
48808,47708,1100
48831,47726,1105
48853,47741,1112
48875,47758,1117
48898,47775,1123
48920,47789,1131
48941,47805,1136
48963,47821,1142
48984,47839,1145
49005,47856,1149
49026,47874,1152
49046,47890,1156
49067,47909,1158
49087,47929,1158
49107,47949,1158
49127,47970,1157
49146,47990,1156
49166,48016,1150
49185,48038,1147
49204,48059,1145
49222,48079,1143
49241,48099,1142
49259,48115,1144
49277,48135,1142
49295,48152,1143
49312,48173,1139
49330,48194,1136
49347,48215,1132
49364,48234,1130
49381,48256,1125
49397,48280,1117
49413,48302,1111
49429,48326,1103
49445,48348,1097
49461,48371,1090
49476,48394,1082
49491,48417,1074
49506,48439,1067
49521,48461,1060
49535,48482,1053
49550,48503,1047
49564,48524,1040
49578,48544,1034
49591,48565,1026
49605,48581,1024
49618,48602,1016
49631,48624,1007
49644,48641,1003
49656,48659,997
49668,48677,991
49680,48696,984
49692,48712,980
49704,48730,974
49715,48747,968
49726,48764,962
49737,48780,957
49748,48797,951
49759,48810,949
49769,48824,945
49779,48842,937
49789,48855,934
49798,48874,924
49808,48888,920
49817,48901,916
49826,48916,910
49835,48931,904
49843,48941,902
49851,48954,897
49859,48968,891
49867,48982,885
49875,48995,880
49882,49009,873
49889,49017,872
49896,49031,865
49903,49043,860
49910,49055,855
49916,49066,850
49922,49076,846
49928,49088,840
49933,49098,835
49939,49111,828
49944,49123,821
49949,49134,815
49953,49146,807
49958,49155,803
49962,49169,793
49966,49182,784
49970,49190,780
49973,49204,769
49977,49214,763
49980,49225,755
49983,49238,745
49985,49247,738
49988,49258,730
49990,49270,720
49992,49282,710
49994,49295,699
49995,49304,691
49997,49315,682
49998,49325,673
49999,49337,662
49999,49347,652
50000,49356,644
50000,49369,631
50000,49380,620
50000,49388,612
49999,49398,601
49999,49407,592
49998,49418,580
49996,49429,567
49995,49438,557
49993,49450,543
49992,49456,536
49990,49464,526
49987,49470,517
49985,49479,506
49982,49491,491
49979,49496,483
49976,49504,472
49972,49513,459
49969,49520,449
49965,49527,438
49961,49530,431
49957,49537,420
49952,49541,411
49947,49548,399
49942,49554,388
49937,49558,379
49932,49567,365
49926,49572,354
49920,49578,342
49914,49580,334
49908,49588,320
49901,49593,308
49894,49599,295
49887,49601,286
49880,49608,272
49873,49613,260
49865,49616,249
49857,49623,234
49849,49624,225
49841,49630,211
49832,49633,199
49823,49640,183
49814,49644,170
49805,49645,160
49796,49650,146
49786,49654,132
49776,49657,119
49766,49660,106
49756,49661,95
49745,49667,78
49734,49670,64
49723,49676,47
49712,49676,36
49701,49680,21
49689,49682,7
49677,49686,-9
49665,49686,-21
49653,49686,-33
49640,49691,-51
49627,49692,-65
49614,49695,-81
49601,49697,-96
49587,49698,-111
49574,49702,-128
49560,49703,-143
49546,49705,-159
49531,49706,-175
49517,49708,-191
49502,49708,-206
49487,49712,-225
49472,49711,-239
49456,49713,-257
49441,49715,-274
49425,49718,-293
49409,49719,-310
49392,49721,-329
49376,49721,-345
49359,49722,-363
49342,49724,-382
49325,49724,-399
49307,49725,-418
49290,49725,-435
49272,49728,-456
49254,49729,-475
49236,49729,-493
49217,49729,-512
49198,49730,-532
49179,49731,-552
49160,49732,-572
49141,49732,-591
49121,49735,-614
49101,49733,-632
49081,49735,-654
49061,49737,-676
49041,49737,-696
49020,49736,-716
48999,49740,-741
48978,49741,-763
48957,49742,-785
48935,49739,-804
48913,49741,-828
48891,49742,-851
48869,49743,-874
48847,49743,-896
48824,49744,-920
48801,49743,-942
48778,49743,-965
48755,49743,-988
48731,49746,-1015
48708,49748,-1040
48684,49748,-1064
48660,49747,-1087
48635,49749,-1114
48611,49747,-1136
48586,49747,-1161
48561,49749,-1188
48536,49749,-1213
48511,49747,-1236
48485,49749,-1264
48459,49749,-1290
48433,49749,-1316
48407,49749,-1342
48380,49747,-1367
48354,49751,-1397
48327,49750,-1423
48300,49750,-1450
48273,49750,-1477
48245,49750,-1505
48217,49753,-1536
48189,49750,-1561
48161,49752,-1591
48133,49752,-1619
48104,49753,-1649
48076,49752,-1676
48047,49751,-1704
48018,49753,-1735
47988,49751,-1763
47959,49754,-1795
47929,49752,-1823
47899,49753,-1854
47869,49751,-1882
47838,49752,-1914
47808,49754,-1946
47777,49754,-1977
47746,49753,-2007
47714,49751,-2037
47683,49753,-2070
47651,49753,-2102
47620,49753,-2133
47588,49755,-2167
47555,49753,-2198
47523,49752,-2229
47490,49753,-2263
47457,49754,-2297
47424,49753,-2329
47391,49753,-2362
47358,49755,-2397
47324,49755,-2431
47290,49753,-2463
47256,49755,-2499
47222,49754,-2532
47187,49752,-2565
47153,49755,-2602
47118,49755,-2637
47083,49753,-2670
47047,49755,-2708
47012,49754,-2742
46976,49754,-2778
46940,49756,-2816
46904,49753,-2849
46868,49755,-2887
46832,49754,-2922
46795,49755,-2960
46758,49753,-2995
46721,49754,-3033
46684,49754,-3070
46647,49754,-3107
46609,49755,-3146
46571,49752,-3181
46533,49753,-3220
46495,49752,-3257
46457,49753,-3296
46418,49753,-3335
46379,49752,-3373
46340,49752,-3412
46301,49750,-3449
46262,49750,-3488
46222,49751,-3529
46182,49753,-3571
46142,49753,-3611
46102,49750,-3648
46062,49751,-3689
46022,49753,-3731
45981,49752,-3771
45940,49753,-3813
45899,49753,-3854
45858,49750,-3892
45816,49749,-3933
45775,49749,-3974
45733,49751,-4018
45691,49752,-4061
45649,49751,-4102
45606,49750,-4144
45564,49749,-4185
45521,49750,-4229
45478,49749,-4271
45435,49749,-4314
45392,49749,-4357
45348,49749,-4401
45304,49748,-4444
45261,49747,-4486
45217,49746,-4529
45172,49749,-4577
45128,49751,-4623
45083,49747,-4664
45039,49748,-4709
44994,49746,-4752
44949,49747,-4798
44903,49746,-4843
44858,49746,-4888
44812,49745,-4933
44766,49746,-4980
44720,49744,-5024
44674,49746,-5072
44628,49746,-5118
44581,49744,-5163
44534,49743,-5209
44488,49743,-5255
44441,49742,-5302
44393,49743,-5350
44346,49743,-5397
44298,49742,-5444
44250,49743,-5493
44203,49740,-5537
44154,49741,-5587
44106,49739,-5633
44058,49740,-5682
44009,49740,-5731
43960,49738,-5778
43911,49738,-5827
43862,49739,-5877
43813,49736,-5923
43763,49735,-5972
43714,49737,-6023
43664,49736,-6072
43614,49734,-6120
43564,49734,-6170
43513,49736,-6223
43463,49735,-6272
43412,49731,-6319
43362,49735,-6373
43311,49730,-6419
43259,49732,-6473
43208,49733,-6525
43157,49732,-6575
43105,49731,-6626
43053,49729,-6676
43001,49728,-6727
42949,49730,-6781
42897,49730,-6833
42844,49728,-6884
42792,49726,-6934
42739,49728,-6989
42686,49727,-7041
42633,49726,-7093
42580,49726,-7146
42526,49724,-7198
42473,49724,-7251
42419,49725,-7306
42365,49721,-7356
42311,49723,-7412
42257,49722,-7465
42203,49722,-7519
42148,49720,-7572
42093,49720,-7627
42039,49721,-7682
41984,49720,-7736
41929,49719,-7790
41873,49719,-7846
41818,49717,-7899
41762,49718,-7956
41707,49716,-8009
41651,49716,-8065
41595,49713,-8118
41539,49716,-8177
41482,49714,-8232
41426,49713,-8287
41369,49710,-8341
41312,49714,-8402
41255,49709,-8454
41198,49710,-8512
41141,49709,-8568
41084,49709,-8625
41026,49709,-8683
40969,49707,-8738
40911,49707,-8796
40853,49705,-8852
40795,49707,-8912
40737,49705,-8968
40678,49704,-9026
40620,49705,-9085
40561,49703,-9142
40503,49700,-9197
40444,49700,-9256
40385,49699,-9314
40325,49699,-9374
40266,49699,-9433
40207,49696,-9489
40147,49695,-9548
40087,49693,-9606
40027,49694,-9667
39967,49694,-9727
39907,49692,-9785
39847,49692,-9845
39787,49691,-9904
39726,49692,-9966
39665,49689,-10024
39605,49688,-10083
39544,49690,-10146
39483,49686,-10203
39421,49685,-10264
39360,49686,-10326
39299,49683,-10384
39237,49684,-10447
39175,49682,-10507
39113,49682,-10569
39051,49682,-10631
38989,49679,-10690
38927,49679,-10752
38865,49677,-10812
38802,49678,-10876
38740,49674,-10934
38677,49678,-11001
38614,49676,-11062
38551,49674,-11123
38488,49671,-11183
38425,49671,-11246
38362,49668,-11306
38298,49670,-11372
38235,49669,-11434
38171,49668,-11497
38107,49667,-11560
38043,49665,-11622
37979,49667,-11688
37915,49666,-11751
37851,49663,-11812
37786,49663,-11877
37722,49662,-11940
37657,49662,-12005
37592,49660,-12068
37528,49659,-12131
37463,49657,-12194
37398,49657,-12259
37332,49653,-12321
37267,49654,-12387
37202,49653,-12451
37136,49653,-12517
37070,49652,-12582
37005,49651,-12646
36939,49649,-12710
36873,49649,-12776
36807,49647,-12840
36741,49646,-12905
36674,49644,-12970
36608,49646,-13038
36542,49643,-13101
36475,49643,-13168
36408,49641,-13233
36342,49644,-13302
36275,49640,-13365
36208,49639,-13431
36141,49640,-13499
36073,49637,-13564
36006,49636,-13630
35939,49636,-13697
35871,49631,-13760
35804,49634,-13830
35736,49630,-13894
35668,49633,-13965
35600,49630,-14030
35532,49629,-14097
35464,49628,-14164
35396,49629,-14233
35328,49627,-14299
35260,49626,-14366
35191,49624,-14433
35123,49623,-14500
35054,49623,-14569
34985,49622,-14637
34916,49620,-14704
34848,49621,-14773
34779,49618,-14839
34709,49617,-14908
34640,49616,-14976
34571,49614,-15043
34502,49614,-15112
34432,49612,-15180
34363,49613,-15250
34293,49611,-15318
34224,49610,-15386
34154,49608,-15454
34084,49610,-15526
34014,49608,-15594
33944,49608,-15664
33874,49608,-15734
33804,49605,-15801
33734,49605,-15871
33663,49602,-15939
33593,49602,-16009
33522,49599,-16077
33452,49599,-16147
33381,49599,-16218
33311,49600,-16289
33240,49598,-16358
33169,49596,-16427
33098,49595,-16497
33027,49594,-16567
32956,49593,-16637
32885,49593,-16708
32814,49592,-16778
32742,49591,-16849
32671,49592,-16921
32600,49588,-16988
32528,49587,-17059
32457,49585,-17128
32385,49584,-17199
32313,49583,-17270
32241,49583,-17342
32170,49582,-17412
32098,49582,-17484
32026,49579,-17553
31954,49578,-17624
31882,49579,-17697
31810,49578,-17768
31737,49575,-17838
31665,49577,-17912
31593,49573,-17980
31520,49572,-18052
31448,49572,-18124
31376,49570,-18194
31303,49570,-18267
31230,49570,-18340
31158,49567,-18409
31085,49567,-18482
31012,49566,-18554
30939,49563,-18624
30867,49564,-18697
30794,49562,-18768
30721,49562,-18841
30648,49562,-18914
30575,49559,-18984
30501,49561,-19060
30428,49557,-19129
30355,49556,-19201
30282,49557,-19275
30208,49555,-19347
30135,49555,-19420
30062,49555,-19493
29988,49554,-19566
29915,49553,-19638
29841,49550,-19709
29767,49549,-19782
29694,49547,-19853
29620,49547,-19927
29546,49547,-20001
29473,49545,-20072
29399,49543,-20144
29325,49544,-20219
29251,49541,-20290
29177,49544,-20367
29103,49543,-20440
29029,49538,-20509
28955,49539,-20584
28881,49536,-20655
28807,49536,-20729
28733,49531,-20798
28659,49534,-20875
28584,49532,-20948
28510,49530,-21020
28436,49531,-21095
28362,49527,-21165
28287,49526,-21239
28213,49526,-21313
28138,49524,-21386
28064,49525,-21461
27990,49521,-21531
27915,49520,-21605
27841,49519,-21678
27766,49515,-21749
27692,49514,-21822
27617,49511,-21894
27542,49506,-21964
27468,49507,-22039
27393,49502,-22109
27318,49501,-22183
27244,49494,-22250
27169,49490,-22321
27094,49487,-22393
27020,49481,-22461
26945,49474,-22529
26870,49471,-22601
26795,49465,-22670
26720,49456,-22736
26646,49450,-22804
26571,49443,-22872
26496,49436,-22940
26421,49430,-23009
26346,49420,-23074
26271,49413,-23142
26196,49405,-23209
26121,49396,-23275
26046,49387,-23341
25972,49378,-23406
25897,49370,-23473
25822,49359,-23537
25747,49351,-23604
25672,49341,-23669
25597,49332,-23735
25522,49322,-23800
25447,49312,-23865
25372,49302,-23930
25297,49292,-23995
25222,49282,-24060
25147,49271,-24124
25072,49262,-24190
24997,49251,-24254
24922,49237,-24315
24847,49227,-24380
24772,49218,-24446
24697,49209,-24512
24622,49194,-24572
24547,49183,-24636
24472,49172,-24700
24397,49160,-24763
24322,49150,-24828
24247,49138,-24891
24172,49127,-24955
24097,49113,-25016
24022,49103,-25081
23947,49093,-25146
23872,49081,-25209
23797,49070,-25273
23722,49059,-25337
23647,49048,-25401
23573,49037,-25464
23498,49028,-25530
23423,49016,-25593
23348,49008,-25660
23273,48995,-25722
23198,48984,-25786
23124,48975,-25851
23049,48965,-25916
22974,48954,-25980
22899,48944,-26045
22825,48937,-26112
22750,48927,-26177
22675,48914,-26239
22600,48905,-26305
22526,48896,-26370
22451,48887,-26436
22377,48876,-26499
22302,48869,-26567
22228,48855,-26628
22153,48848,-26695
22078,48837,-26759
22004,48828,-26824
21930,48818,-26888
21855,48811,-26956
21781,48799,-27018
21706,48789,-27083
21632,48778,-27146
21558,48769,-27211
21483,48759,-27276
21409,48749,-27340
21335,48736,-27401
21261,48729,-27468
21187,48719,-27532
21113,48711,-27598
21039,48702,-27663
20965,48691,-27726
20891,48682,-27791
20817,48674,-27857
20743,48667,-27924
20669,48655,-27986
20595,48646,-28051
20521,48636,-28115
20447,48627,-28180
20374,48618,-28244
20300,48608,-28308
20226,48602,-28376
20153,48594,-28441
20079,48583,-28504
20006,48574,-28568
19932,48565,-28633
19859,48553,-28694
19785,48545,-28760
19712,48537,-28825
19639,48528,-28889
19566,48518,-28952
19492,48508,-29016
19419,48498,-29079
19346,48489,-29143
19273,48480,-29207
19200,48471,-29271
19127,48458,-29331
19054,48452,-29398
18981,48442,-29461
18909,48429,-29520
18836,48423,-29587
18763,48411,-29648
18691,48401,-29710
18618,48390,-29772
18546,48381,-29835
18473,48370,-29897
18401,48361,-29960
18329,48349,-30020
18256,48341,-30085
18184,48330,-30146
18112,48323,-30211
18040,48313,-30273
17968,48304,-30336
17896,48292,-30396
17824,48280,-30456
17752,48275,-30523
17681,48265,-30584
17609,48253,-30644
17537,48245,-30708
17466,48232,-30766
17394,48224,-30830
17323,48213,-30890
17252,48200,-30948
17180,48193,-31013
17109,48181,-31072
17038,48171,-31133
16967,48159,-31192
16896,48149,-31253
16825,48135,-31310
16754,48125,-31371
16683,48113,-31430
16613,48101,-31488
16542,48091,-31549
16472,48081,-31609
16401,48071,-31670
16331,48060,-31729
16260,48050,-31790
16190,48039,-31849
16120,48031,-31911
16050,48022,-31972
15980,48012,-32032
15910,48002,-32092
15840,47993,-32153
15770,47984,-32214
15701,47974,-32273
15631,47966,-32335
15562,47956,-32394
15492,47947,-32455
15423,47936,-32513
15354,47928,-32574
15285,47918,-32633
15216,47910,-32694
15147,47899,-32752
15078,47888,-32810
15009,47877,-32868
14940,47867,-32927
14872,47857,-32985
14803,47846,-33043
14735,47834,-33099
14666,47822,-33156
14598,47811,-33213
14530,47803,-33273
14462,47789,-33327
14394,47776,-33382
14326,47767,-33441
14258,47757,-33499
14191,47745,-33554
14123,47734,-33611
14055,47722,-33667
13988,47713,-33725
13921,47701,-33780
13854,47691,-33837
13787,47681,-33894
13720,47674,-33954
13653,47664,-34011
13586,47652,-34066
13519,47645,-34126
13453,47634,-34181
13386,47625,-34239
13320,47617,-34297
13254,47605,-34351
13187,47597,-34410
13121,47584,-34463
13055,47577,-34522
12990,47569,-34579
12924,47560,-34636
12858,47552,-34694
12793,47540,-34747
12727,47531,-34804
12662,47521,-34859
12597,47513,-34916
12532,47502,-34970
12467,47493,-35026
12402,47484,-35082
12337,47475,-35138
12273,47465,-35192
12208,47457,-35249
12144,47446,-35302
12080,47436,-35356
12015,47427,-35412
11951,47416,-35465
11887,47407,-35520
11824,47396,-35572
11760,47390,-35630
11696,47378,-35682
11633,47368,-35735
11570,47358,-35788
11506,47349,-35843
11443,47338,-35895
11380,47330,-35950
11318,47317,-35999
11255,47308,-36053
11192,47296,-36104
11130,47286,-36156
11068,47273,-36205
11005,47260,-36255
10943,47248,-36305
10881,47237,-36356
10819,47224,-36405
10758,47210,-36452
10696,47198,-36502
10635,47184,-36549
10573,47173,-36600
10512,47158,-36646
10451,47144,-36693
10390,47130,-36740
10329,47115,-36786
10269,47101,-36832
10208,47088,-36880
10148,47076,-36928
10088,47061,-36973
10027,47046,-37019
9967,47033,-37066
9908,47017,-37109
9848,47003,-37155
9788,46990,-37202
9729,46977,-37248
9670,46964,-37294
9610,46950,-37340
9551,46936,-37385
9492,46923,-37431
9434,46907,-37473
9375,46897,-37522
9317,46882,-37565
9258,46867,-37609
9200,46855,-37655
9142,46841,-37699
9084,46828,-37744
9026,46813,-37787
8969,46799,-37830
8911,46784,-37873
8854,46768,-37914
8797,46752,-37955
8740,46736,-37996
8683,46721,-38038
8626,46705,-38079
8569,46690,-38121
8513,46676,-38163
8457,46658,-38201
8401,46644,-38243
8345,46628,-38284
8289,46612,-38323
8233,46599,-38366
8177,46585,-38408
8122,46570,-38448
8067,46556,-38489
8012,46544,-38532
7957,46531,-38574
7902,46515,-38613
7847,46500,-38653
7793,46485,-38692
7738,46467,-38729
7684,46453,-38769
7630,46438,-38808
7576,46423,-38847
7523,46407,-38884
7469,46389,-38920
7416,46374,-38958
7362,46358,-38996
7309,46344,-39035
7257,46330,-39073
7204,46317,-39113
7151,46305,-39154
7099,46291,-39192
7046,46280,-39234
6994,46265,-39271
6942,46254,-39312
6891,46239,-39348
6839,46228,-39389
6788,46212,-39424
6736,46202,-39466
6685,46186,-39501
6634,46172,-39538
6583,46158,-39575
6533,46143,-39610
6482,46127,-39645
6432,46112,-39680
6382,46096,-39714
6332,46079,-39747
6282,46064,-39782
6232,46047,-39815
6183,46033,-39850
6134,46015,-39881
6084,45999,-39915
6036,45984,-39948
5987,45967,-39980
5938,45951,-40013
5890,45932,-40042
5841,45918,-40077
5793,45903,-40110
5745,45889,-40144
5698,45873,-40175
5650,45857,-40207
5603,45844,-40241
5555,45829,-40274
5508,45815,-40307
5462,45803,-40341
5415,45788,-40373
5368,45775,-40407
5322,45760,-40438
5276,45745,-40469
5230,45731,-40501
5184,45717,-40533
5138,45702,-40564
5093,45683,-40590
5048,45668,-40620
5003,45652,-40650
4958,45634,-40676
4913,45622,-40709
4868,45604,-40736
4824,45589,-40765
4780,45573,-40793
4736,45555,-40819
4692,45540,-40848
4648,45523,-40875
4605,45506,-40901
4561,45487,-40926
4518,45470,-40952
4475,45454,-40979
4433,45435,-41002
4390,45416,-41026
4348,45396,-41048
4306,45376,-41070
4264,45357,-41093
4222,45340,-41118
4180,45321,-41141
4139,45301,-41162
4098,45283,-41185
4057,45267,-41210
4016,45248,-41232
3975,45233,-41258
3935,45212,-41277
3894,45195,-41301
3854,45178,-41324
3814,45162,-41348
3774,45146,-41372
3735,45129,-41394
3696,45113,-41417
3656,45092,-41436
3618,45075,-41457
3579,45055,-41476
3540,45037,-41497
3502,45016,-41514
3464,44996,-41532
3426,44978,-41552
3388,44958,-41570
3350,44939,-41589
3313,44917,-41604
3276,44895,-41619
3239,44875,-41636
3202,44854,-41652
3165,44832,-41667
3129,44811,-41682
3092,44787,-41695
3056,44763,-41707
3021,44740,-41719
2985,44715,-41730
2950,44693,-41743
2914,44667,-41753
2879,44643,-41764
2844,44620,-41776
2810,44600,-41790
2775,44580,-41805
2741,44562,-41821
2707,44543,-41836
2673,44523,-41850
2640,44504,-41864
2606,44484,-41878
2573,44465,-41892
2540,44446,-41906
2507,44429,-41922
2474,44408,-41934
2442,44391,-41949
2410,44371,-41961
2378,44350,-41972
2346,44330,-41984
2314,44310,-41996
2283,44289,-42006
2252,44267,-42015
2221,44246,-42025
2190,44226,-42036
2159,44205,-42046
2129,44186,-42057
2099,44166,-42067
2069,44145,-42076
2039,44124,-42085
2009,44104,-42095
1980,44083,-42103
1951,44065,-42114
1922,44046,-42124
1893,44026,-42133
1865,44006,-42141
1836,43988,-42152
1808,43970,-42162
1780,43952,-42172
1753,43932,-42179
1725,43914,-42189
1698,43895,-42197
1671,43875,-42204
1644,43856,-42212
1617,43835,-42218
1591,43816,-42225
1565,43796,-42231
1539,43778,-42239
1513,43756,-42243
1487,43737,-42250
1462,43716,-42254
1437,43697,-42260
1412,43676,-42264
1387,43652,-42265
1362,43633,-42271
1338,43609,-42271
1314,43586,-42272
1290,43563,-42273
1267,43540,-42273
1243,43516,-42273
1220,43494,-42274
1197,43471,-42274
1174,43451,-42277
1151,43429,-42278
1129,43407,-42278
1107,43386,-42279
1085,43366,-42281
1063,43344,-42281
1042,43321,-42279
1020,43298,-42278
999,43274,-42275
978,43252,-42274
958,43229,-42271
937,43209,-42272
917,43185,-42268
897,43164,-42267
877,43142,-42265
857,43120,-42263
838,43096,-42258
819,43073,-42254
800,43049,-42249
781,43027,-42246
763,43005,-42242
745,42983,-42238
726,42961,-42235
709,42937,-42228
691,42916,-42225
674,42893,-42219
656,42868,-42212
639,42844,-42205
623,42823,-42200
606,42800,-42194
590,42775,-42185
574,42753,-42179
558,42732,-42174
542,42710,-42168
527,42686,-42159
512,42663,-42151
497,42641,-42144
482,42620,-42138
467,42599,-42132
453,42576,-42123
439,42553,-42114
425,42532,-42107
411,42511,-42100
398,42490,-42092
385,42465,-42080
372,42444,-42072
359,42422,-42063
346,42398,-42052
334,42376,-42042
322,42353,-42031
310,42330,-42020
298,42305,-42007
287,42284,-41997
276,42260,-41984
265,42237,-41972
254,42213,-41959
243,42190,-41947
233,42170,-41937
223,42146,-41923
213,42122,-41909
203,42100,-41897
194,42076,-41882
185,42053,-41868
176,42030,-41854
167,42008,-41841
159,41987,-41828
150,41965,-41815
142,41943,-41801
134,41920,-41786
127,41899,-41772
119,41878,-41759
112,41855,-41743
105,41832,-41727
98,41810,-41712
92,41788,-41696
85,41766,-41681
79,41741,-41662
73,41718,-41645
68,41694,-41626
62,41669,-41607
57,41643,-41586
52,41621,-41569
48,41597,-41549
43,41573,-41530
39,41549,-41510
35,41525,-41490
31,41502,-41471
27,41478,-41451
24,41453,-41429
21,41429,-41408
18,41403,-41385
15,41378,-41363
13,41352,-41339
10,41327,-41317
8,41300,-41292
6,41273,-41267
5,41247,-41242
3,41218,-41215
2,41191,-41189
1,41163,-41162
1,41134,-41133
0,41108,-41108
0,41081,-41081
0,41047,-41047
0,41014,-41014
1,40982,-40981
1,40956,-40955
2,40927,-40925
3,40901,-40898
5,40875,-40870
6,40846,-40840
8,40813,-40805
10,40780,-40770
12,40749,-40737
15,40720,-40705
17,40688,-40671
20,40655,-40635
23,40624,-40601
27,40595,-40568
30,40565,-40535
34,40533,-40499
38,40502,-40464
43,40469,-40426
47,40437,-40390
52,40407,-40355
57,40378,-40321
62,40348,-40286
67,40319,-40252
73,40292,-40219
79,40266,-40187
85,40239,-40154
91,40212,-40121
97,40184,-40087
104,40159,-40055
111,40135,-40024
118,40112,-39994
126,40090,-39964
133,40066,-39933
141,40043,-39902
149,40021,-39872
158,39996,-39838
166,39975,-39809
175,39954,-39779
184,39933,-39749
193,39915,-39722
202,39894,-39692
212,39872,-39660
222,39850,-39628
232,39827,-39595
242,39806,-39564
253,39782,-39529
264,39760,-39496
275,39738,-39463
286,39715,-39429
297,39692,-39395
309,39668,-39359
321,39645,-39324
333,39620,-39287
345,39594,-39249
358,39570,-39212
370,39545,-39175
383,39520,-39137
396,39496,-39100
410,39468,-39058
424,39439,-39015
437,39413,-38976
451,39386,-38935
466,39359,-38893
480,39332,-38852
495,39306,-38811
510,39281,-38771
525,39255,-38730
541,39230,-38689
556,39204,-38648
572,39178,-38606
588,39146,-38558
604,39112,-38508
621,39080,-38459
638,39047,-38409
655,39013,-38358
672,38977,-38305
689,38940,-38251
707,38906,-38199
724,38870,-38146
743,38834,-38091
761,38800,-38039
779,38764,-37985
798,38727,-37929
817,38690,-37873
836,38651,-37815
855,38615,-37760
875,38578,-37703
895,38544,-37649
915,38508,-37593
935,38476,-37541
955,38440,-37485
976,38407,-37431
997,38375,-37378
1018,38344,-37326
1039,38309,-37270
1061,38279,-37218
1082,38244,-37162
1104,38212,-37108
1126,38178,-37052
1149,38147,-36998
1171,38116,-36945
1194,38086,-36892
1217,38055,-36838
1240,38026,-36786
1264,37998,-36734
1288,37971,-36683
1311,37940,-36629
1335,37910,-36575
1360,37879,-36519
1384,37851,-36467
1409,37822,-36413
1434,37793,-36359
1459,37762,-36303
1484,37736,-36252
1510,37708,-36198
1536,37680,-36144
1562,37656,-36094
1588,37631,-36043
1614,37605,-35991
1641,37580,-35939
1668,37551,-35883
1695,37524,-35829
1722,37494,-35772
1750,37464,-35714
1777,37436,-35659
1805,37406,-35601
1833,37373,-35540
1861,37341,-35480
1890,37308,-35418
1919,37276,-35357
1948,37245,-35297
1977,37213,-35236
2006,37179,-35173
2036,37146,-35110
2065,37113,-35048
2095,37079,-34984
2125,37044,-34919
2156,37012,-34856
2186,36980,-34794
2217,36945,-34728
2248,36909,-34661
2279,36877,-34598
2311,36844,-34533
2342,36810,-34468
2374,36777,-34403
2406,36746,-34340
2438,36712,-34274
2471,36680,-34209
2503,36647,-34144
2536,36615,-34079
2569,36583,-34014
2602,36551,-33949
2636,36518,-33882
2669,36484,-33815
2703,36455,-33752
2737,36422,-33685
2771,36392,-33621
2806,36361,-33555
2841,36331,-33490
2875,36302,-33427
2910,36271,-33361
2946,36240,-33294
2981,36211,-33230
3017,36182,-33165
3052,36152,-33100
3088,36124,-33036
3125,36096,-32971
3161,36068,-32907
3198,36043,-32845
3234,36018,-32784
3271,35992,-32721
3309,35965,-32656
3346,35939,-32593
3384,35912,-32528
3421,35886,-32465
3459,35860,-32401
3498,35833,-32335
3536,35807,-32271
3574,35782,-32208
3613,35757,-32144
3652,35734,-32082
3691,35710,-32019
3731,35688,-31957
3770,35665,-31895
3810,35641,-31831
3850,35619,-31769
3890,35597,-31707
3930,35573,-31643
3970,35548,-31578
4011,35522,-31511
4052,35497,-31445
4093,35471,-31378
4134,35445,-31311
4176,35417,-31241
4217,35392,-31175
4259,35364,-31105
4301,35334,-31033
4343,35305,-30962
4385,35278,-30893
4428,35249,-30821
4471,35219,-30748
4514,35189,-30675
4557,35162,-30605
4600,35134,-30534
4643,35107,-30464
4687,35077,-30390
4731,35048,-30317
4775,35019,-30244
4819,34988,-30169
4863,34959,-30096
4908,34930,-30022
4953,34902,-29949
4997,34872,-29875
5043,34843,-29800
5088,34814,-29726
5133,34783,-29650
5179,34750,-29571
5225,34716,-29491
5271,34684,-29413
5317,34650,-29333
5363,34616,-29253
5410,34583,-29173
5456,34550,-29094
5503,34516,-29013
5550,34481,-28931
