reference,position,error
34795,48468,-13673
34726,48451,-13725
34657,48441,-13784
34587,48432,-13845
34518,48422,-13904
34449,48409,-13960
34379,48394,-14015
34310,48385,-14075
34240,48374,-14134
34170,48364,-14194
34100,48354,-14254
34030,48339,-14309
33960,48329,-14369
33890,48314,-14424
33820,48302,-14482
33750,48291,-14541
33680,48279,-14599
33609,48268,-14659
33539,48256,-14717
33468,48240,-14772
33398,48231,-14833
33327,48220,-14893
33256,48205,-14949
33186,48197,-15011
33115,48185,-15070
33044,48175,-15131
32973,48165,-15192
32902,48156,-15254
32830,48143,-15313
32759,48132,-15373
32688,48120,-15432
32616,48111,-15495
32545,48099,-15554
32473,48088,-15615
32402,48078,-15676
32330,48070,-15740
32258,48061,-15803
32187,48048,-15861
32115,48038,-15923
32043,48025,-15982
31971,48016,-16045
31899,48004,-16105
31827,47992,-16165
31754,47980,-16226
31682,47970,-16288
31610,47960,-16350
31537,47951,-16414
31465,47939,-16474
31393,47928,-16535
31320,47917,-16597
31247,47903,-16656
31175,47896,-16721
31102,47885,-16783
31029,47873,-16844
30957,47863,-16906
30884,47857,-16973
30811,47845,-17034
30738,47833,-17095
30665,47825,-17160
30592,47815,-17223
30519,47807,-17288
30445,47796,-17351
30372,47786,-17414
30299,47779,-17480
30226,47772,-17546
30152,47759,-17607
30079,47754,-17675
30005,47744,-17739
29932,47735,-17803
29858,47725,-17867
29785,47718,-17933
29711,47709,-17998
29637,47702,-18065
29564,47692,-18128
29490,47681,-18191
29416,47675,-18259
29342,47664,-18322
29268,47654,-18386
29194,47646,-18452
29120,47634,-18514
29046,47626,-18580
28972,47613,-18641
28898,47602,-18704
28824,47595,-18771
28750,47584,-18834
28676,47574,-18898
28602,47561,-18959
28528,47551,-19023
28453,47541,-19088
28379,47530,-19151
28305,47522,-19217
28230,47513,-19283
28156,47506,-19350
28082,47496,-19415
28007,47484,-19477
27933,47477,-19544
27858,47467,-19609
27784,47462,-19678
27709,47453,-19744
27634,47439,-19805
27560,47431,-19871
27485,47425,-19940
27411,47419,-20008
27336,47407,-20071
27261,47403,-20142
27187,47391,-20204
27112,47381,-20269
27037,47376,-20339
26962,47369,-20407
26888,47363,-20475
26813,47352,-20539
26738,47344,-20606
26663,47337,-20674
26588,47329,-20741
26513,47323,-20810
26439,47315,-20876
26364,47307,-20943
26289,47298,-21009
26214,47289,-21075
26139,47286,-21147
26064,47277,-21213
25989,47264,-21275
25914,47257,-21343
25839,47248,-21409
25764,47241,-21477
25689,47232,-21543
25614,47222,-21608
25539,47211,-21672
25464,47202,-21738
25389,47197,-21808
25314,47187,-21873
25239,47176,-21937
25164,47165,-22001
25089,47157,-22068
25014,47146,-22132
24939,47140,-22201
24864,47127,-22263
24789,47121,-22332
24714,47111,-22397
24639,47102,-22463
24564,47092,-22528
24489,47082,-22593
24414,47074,-22660
24339,47063,-22724
24264,47053,-22789
24190,47046,-22857
24115,47039,-22924
24040,47029,-22989
23965,47020,-23055
23890,47010,-23120
23815,47003,-23188
23740,46992,-23252
23665,46983,-23318
23590,46977,-23387
23515,46965,-23450
23440,46954,-23514
23366,46947,-23581
23291,46938,-23647
23216,46931,-23715
23141,46916,-23775
23066,46906,-23840
22992,46898,-23906
22917,46891,-23974
22842,46881,-24039
22767,46871,-24104
22693,46865,-24172
22618,46858,-24240
22543,46844,-24301
22469,46837,-24368
22394,46831,-24437
22320,46822,-24502
22245,46811,-24566
22170,46801,-24631
22096,46796,-24700
22021,46786,-24765
21947,46777,-24830
21873,46770,-24897
21798,46762,-24964
21724,46752,-25028
21649,46742,-25093
21575,46734,-25159
21501,46725,-25224
21427,46714,-25287
21352,46705,-25353
21278,46696,-25418
21204,46685,-25481
21130,46679,-25549
21056,46671,-25615
20982,46656,-25674
20908,46650,-25742
20834,46639,-25805
20760,46629,-25869
20686,46618,-25932
20612,46610,-25998
20538,46599,-26061
20465,46588,-26123
20391,46580,-26189
20317,46569,-26252
20244,46560,-26316
20170,46548,-26378
20096,46537,-26441
20023,46527,-26504
19949,46517,-26568
19876,46506,-26630
19803,46497,-26694
19729,46483,-26754
19656,46474,-26818
19583,46463,-26880
19509,46451,-26942
19436,46444,-27008
19363,46430,-27067
19290,46417,-27127
19217,46408,-27191
19144,46394,-27250
19071,46382,-27311
18999,46371,-27372
18926,46360,-27434
18853,46350,-27497
18780,46338,-27558
18708,46326,-27618
18635,46315,-27680
18563,46300,-27737
18490,46291,-27801
18418,46275,-27857
18346,46263,-27917
18273,46249,-27976
18201,46235,-28034
18129,46224,-28095
18057,46212,-28155
17985,46199,-28214
17913,46191,-28278
17841,46175,-28334
17769,46162,-28393
17697,46150,-28453
17626,46138,-28512
17554,46127,-28573
17483,46116,-28633
17411,46104,-28693
17340,46090,-28750
17268,46081,-28813
17197,46069,-28872
17126,46057,-28931
17055,46048,-28993
16984,46035,-29051
16913,46024,-29111
16842,46010,-29168
16771,46004,-29233
16700,45990,-29290
16629,45980,-29351
16559,45966,-29407
16488,45957,-29469
16418,45943,-29525
16347,45935,-29588
16277,45920,-29643
16207,45912,-29705
16136,45901,-29765
16066,45888,-29822
15996,45880,-29884
15926,45868,-29942
15857,45854,-29997
15787,45845,-30058
15717,45833,-30116
15648,45819,-30171
15578,45809,-30231
15509,45795,-30286
15439,45786,-30347
15370,45774,-30404
15301,45759,-30458
15232,45746,-30514
15163,45734,-30571
15094,45722,-30628
15025,45711,-30686
14956,45699,-30743
14888,45684,-30796
14819,45672,-30853
14751,45662,-30911
14682,45650,-30968
14614,45635,-31021
14546,45626,-31080
14478,45614,-31136
14410,45600,-31190
14342,45591,-31249
14274,45580,-31306
14206,45571,-31365
14139,45557,-31418
14071,45549,-31478
14004,45539,-31535
13937,45532,-31595
13869,45521,-31652
13802,45511,-31709
13735,45502,-31767
13668,45489,-31821
13602,45477,-31875
13535,45469,-31934
13468,45458,-31990
13402,45446,-32044
13335,45437,-32102
13269,45428,-32159
13203,45414,-32211
13137,45403,-32266
13071,45390,-32319
13005,45381,-32376
12939,45367,-32428
12874,45357,-32483
12808,45345,-32537
12743,45330,-32587
12677,45318,-32641
12612,45308,-32696
12547,45296,-32749
12482,45286,-32804
12417,45274,-32857
12352,45263,-32911
12288,45252,-32964
12223,45242,-33019
12159,45229,-33070
12095,45217,-33122
12030,45207,-33177
11966,45193,-33227
11902,45182,-33280
11839,45168,-33329
11775,45153,-33378
11711,45143,-33432
11648,45129,-33481
11585,45118,-33533
11521,45103,-33582
11458,45093,-33635
11395,45079,-33684
11332,45065,-33733
11270,45054,-33784
11207,45040,-33833
11144,45028,-33884
11082,45016,-33934
11020,45002,-33982
10958,44993,-34035
10896,44982,-34086
10834,44968,-34134
10772,44958,-34186
10711,44946,-34235
10649,44934,-34285
10588,44922,-34334
10527,44910,-34383
10465,44899,-34434
10405,44891,-34486
10344,44877,-34533
10283,44860,-34577
10222,44851,-34629
10162,44837,-34675
10102,44824,-34722
10042,44809,-34767
9982,44797,-34815
9922,44785,-34863
9862,44773,-34911
9802,44762,-34960
9743,44748,-35005
9683,44737,-35054
9624,44723,-35099
9565,44709,-35144
9506,44695,-35189
9447,44684,-35237
9389,44670,-35281
9330,44657,-35327
9272,44644,-35372
9214,44631,-35417
9156,44618,-35462
9098,44601,-35503
9040,44585,-35545
8982,44570,-35588
8925,44555,-35630
8867,44537,-35670
8810,44521,-35711
8753,44506,-35753
8696,44492,-35796
8639,44478,-35839
8583,44461,-35878
8526,44446,-35920
8470,44429,-35959
8414,44414,-36000
8358,44397,-36039
8302,44379,-36077
8246,44361,-36115
8190,44344,-36154
8135,44326,-36191
8080,44307,-36227
8025,44291,-36266
7970,44269,-36299
7915,44249,-36334
7860,44232,-36372
7806,44214,-36408
7751,44195,-36444
7697,44177,-36480
7643,44160,-36517
7589,44142,-36553
7535,44127,-36592
7482,44109,-36627
7428,44092,-36664
7375,44075,-36700
7322,44060,-36738
7269,44039,-36770
7216,44023,-36807
7163,44005,-36842
7111,43983,-36872
7059,43965,-36906
7007,43945,-36938
6955,43928,-36973
6903,43909,-37006
6851,43886,-37035
6800,43871,-37071
6748,43851,-37103
6697,43832,-37135
6646,43813,-37167
6595,43795,-37200
6545,43774,-37229
6494,43755,-37261
6444,43733,-37289
6394,43715,-37321
6344,43693,-37350
6294,43676,-37382
6244,43655,-37411
6194,43635,-37441
6145,43616,-37471
6096,43597,-37501
6047,43579,-37532
5998,43559,-37561
5950,43541,-37591
5901,43525,-37624
5853,43509,-37656
5805,43492,-37687
5757,43473,-37716
5709,43458,-37749
5661,43438,-37777
5614,43425,-37811
5567,43406,-37839
5519,43391,-37872
5472,43378,-37906
5426,43361,-37935
5379,43342,-37963
5333,43326,-37993
5287,43312,-38025
5241,43294,-38053
5195,43278,-38083
5149,43261,-38112
5104,43245,-38141
5058,43228,-38170
5013,43212,-38199
4968,43193,-38225
4923,43175,-38252
4879,43155,-38276
4834,43137,-38303
4790,43120,-38330
4746,43103,-38357
4702,43084,-38382
4658,43066,-38408
4615,43049,-38434
4572,43031,-38459
4528,43012,-38484
4485,42992,-38507
4443,42973,-38530
4400,42954,-38554
4358,42935,-38577
4316,42916,-38600
4273,42897,-38624
4232,42879,-38647
4190,42863,-38673
4149,42845,-38696
4107,42827,-38720
4066,42807,-38741
4025,42787,-38762
3985,42766,-38781
3944,42747,-38803
3904,42723,-38819
3864,42702,-38838
3824,42680,-38856
3784,42656,-38872
3744,42634,-38890
3705,42612,-38907
3666,42587,-38921
3627,42566,-38939
3588,42539,-38951
3549,42516,-38967
3511,42487,-38976
3473,42463,-38990
3435,42438,-39003
3397,42410,-39013
3359,42386,-39027
3322,42357,-39035
3284,42333,-39049
3247,42308,-39061
3210,42284,-39074
3174,42257,-39083
3137,42230,-39093
3101,42203,-39102
3065,42177,-39112
3029,42152,-39123
2993,42123,-39130
2958,42096,-39138
2923,42070,-39147
2887,42039,-39152
2853,42009,-39156
2818,41978,-39160
2783,41949,-39166
2749,41919,-39170
2715,41887,-39172
2681,41856,-39175
2647,41828,-39181
2614,41800,-39186
2581,41775,-39194
2548,41749,-39201
2515,41722,-39207
2482,41698,-39216
2450,41674,-39224
2417,41652,-39235
2385,41628,-39243
2353,41601,-39248
2322,41579,-39257
2290,41553,-39263
2259,41528,-39269
2228,41503,-39275
2197,41475,-39278
2166,41449,-39283
2136,41424,-39288
2106,41402,-39296
2076,41375,-39299
2046,41352,-39306
2016,41327,-39311
1987,41302,-39315
1958,41278,-39320
1929,41254,-39325
1900,41230,-39330
1871,41207,-39336
1843,41182,-39339
1815,41156,-39341
1787,41133,-39346
1759,41108,-39349
1732,41083,-39351
1704,41056,-39352
1677,41030,-39353
1650,41004,-39354
1624,40975,-39351
1597,40946,-39349
1571,40919,-39348
1545,40888,-39343
1519,40859,-39340
1493,40831,-39338
1468,40803,-39335
1443,40773,-39330
1418,40744,-39326
1393,40716,-39323
1368,40687,-39319
1344,40663,-39319
1320,40632,-39312
1296,40608,-39312
1272,40576,-39304
1249,40546,-39297
1225,40515,-39290
1202,40484,-39282
1179,40449,-39270
1157,40417,-39260
1134,40383,-39249
1112,40347,-39235
1090,40313,-39223
1068,40281,-39213
1047,40248,-39201
1025,40212,-39187
1004,40179,-39175
983,40146,-39163
962,40113,-39151
942,40082,-39140
922,40046,-39124
902,40007,-39105
882,39970,-39088
862,39930,-39068
843,39893,-39050
823,39852,-39029
804,39814,-39010
786,39777,-38991
767,39739,-38972
749,39704,-38955
731,39666,-38935
713,39630,-38917
695,39591,-38896
678,39555,-38877
660,39519,-38859
643,39483,-38840
627,39448,-38821
610,39413,-38803
594,39379,-38785
578,39345,-38767
562,39312,-38750
546,39281,-38735
530,39249,-38719
515,39215,-38700
500,39179,-38679
485,39148,-38663
471,39116,-38645
456,39083,-38627
442,39052,-38610
428,39021,-38593
415,38992,-38577
401,38964,-38563
388,38932,-38544
375,38900,-38525
362,38867,-38505
349,38838,-38489
337,38807,-38470
325,38775,-38450
313,38741,-38428
301,38707,-38406
290,38674,-38384
278,38640,-38362
267,38606,-38339
256,38569,-38313
246,38531,-38285
236,38492,-38256
225,38453,-38228
215,38413,-38198
206,38375,-38169
196,38336,-38140
187,38299,-38112
178,38261,-38083
169,38219,-38050
160,38180,-38020
152,38140,-37988
144,38099,-37955
136,38057,-37921
128,38016,-37888
121,37972,-37851
114,37929,-37815
107,37885,-37778
100,37843,-37743
93,37798,-37705
87,37756,-37669
81,37714,-37633
75,37670,-37595
69,37629,-37560
64,37586,-37522
58,37541,-37483
53,37502,-37449
49,37459,-37410
44,37417,-37373
40,37376,-37336
36,37334,-37298
32,37298,-37266
28,37263,-37235
25,37224,-37199
21,37188,-37167
18,37153,-37135
16,37120,-37104
13,37086,-37073
11,37054,-37043
9,37023,-37014
7,36989,-36982
5,36958,-36953
4,36921,-36917
3,36884,-36881
2,36847,-36845
1,36805,-36804
0,36763,-36763
0,36722,-36722
0,36681,-36681
0,36643,-36643
1,36605,-36604
1,36568,-36567
2,36530,-36528
3,36491,-36488
4,36452,-36448
6,36408,-36402
8,36367,-36359
10,36324,-36314
12,36281,-36269
14,36238,-36224
17,36197,-36180
20,36154,-36134
23,36110,-36087
26,36065,-36039
30,36020,-35990
33,35978,-35945
37,35937,-35900
42,35893,-35851
46,35851,-35805
51,35808,-35757
55,35761,-35706
61,35714,-35653
66,35671,-35605
71,35626,-35555
77,35586,-35509
83,35543,-35460
89,35505,-35416
96,35468,-35372
103,35427,-35324
110,35388,-35279
117,35347,-35230
124,35311,-35187
132,35274,-35142
139,35239,-35100
147,35202,-35055
156,35166,-35010
164,35126,-34962
173,35087,-34914
182,35052,-34870
191,35014,-34823
200,34977,-34777
210,34943,-34733
220,34909,-34689
230,34872,-34642
240,34837,-34597
250,34800,-34550
261,34758,-34497
272,34714,-34442
283,34672,-34389
294,34630,-34336
306,34588,-34282
318,34544,-34226
330,34501,-34171
342,34456,-34114
355,34416,-34061
367,34374,-34007
380,34327,-33947
393,34284,-33891
407,34242,-33835
420,34198,-33778
434,34156,-33722
448,34113,-33665
462,34071,-33609
477,34027,-33550
492,33986,-33494
506,33943,-33437
522,33903,-33381
537,33855,-33318
553,33812,-33259
568,33769,-33201
584,33726,-33142
601,33687,-33086
617,33647,-33030
634,33606,-32972
651,33566,-32915
668,33523,-32855
685,33478,-32793
703,33436,-32733
720,33393,-32673
738,33352,-32614
756,33311,-32555
775,33271,-32496
794,33230,-32436
812,33188,-32376
831,33144,-32313
851,33099,-32248
870,33057,-32187
890,33013,-32123
910,32970,-32060
930,32926,-31996
950,32882,-31932
971,32838,-31867
992,32793,-31801
1013,32744,-31731
1034,32698,-31664
1056,32649,-31593
1077,32597,-31520
1099,32545,-31446
1121,32496,-31375
1144,32443,-31299
1166,32389,-31223
1189,32333,-31144
1212,32273,-31061
1235,32214,-30979
1258,32153,-30895
1282,32093,-30811
1306,32033,-30727
1330,31976,-30646
1354,31916,-30562
1378,31856,-30478
1403,31797,-30394
1428,31741,-30313
1453,31684,-30231
1478,31629,-30151
1504,31575,-30071
1530,31524,-29994
1556,31476,-29920
1582,31432,-29850
1608,31387,-29779
1635,31344,-29709
1661,31299,-29638
1688,31253,-29565
1716,31207,-29491
1743,31161,-29418
1771,31111,-29340
1799,31064,-29265
1827,31019,-29192
1855,30976,-29121
1883,30931,-29048
1912,30885,-28973
1941,30839,-28898
1970,30794,-28824
1999,30747,-28748
2029,30696,-28667
2058,30645,-28587
2088,30594,-28506
2118,30543,-28425
2149,30492,-28343
2179,30436,-28257
2210,30386,-28176
2241,30335,-28094
2272,30285,-28013
2303,30234,-27931
2335,30184,-27849
2367,30136,-27769
2399,30088,-27689
2431,30038,-27607
2463,29988,-27525
2496,29936,-27440
2528,29887,-27359
2561,29842,-27281
2595,29794,-27199
2628,29748,-27120
2662,29700,-27038
2695,29656,-26961
2729,29615,-26886
2763,29573,-26810
2798,29529,-26731
2832,29482,-26650
2867,29439,-26572
2902,29393,-26491
2937,29350,-26413
2973,29305,-26332
3008,29260,-26252
3044,29216,-26172
3080,29173,-26093
3116,29132,-26016
3153,29091,-25938
3189,29051,-25862
3226,29011,-25785
3263,28971,-25708
3300,28929,-25629
3337,28888,-25551
3375,28846,-25471
3413,28802,-25389
3450,28760,-25310
3489,28718,-25229
3527,28680,-25153
3565,28642,-25077
3604,28605,-25001
3643,28562,-24919
3682,28521,-24839
3721,28481,-24760
3761,28441,-24680
3800,28399,-24599
3840,28356,-24516
3880,28311,-24431
3921,28263,-24342
3961,28217,-24256
4002,28172,-24170
4042,28126,-24084
4083,28077,-23994
4125,28028,-23903
4166,27975,-23809
4207,27924,-23717
4249,27868,-23619
4291,27813,-23522
4333,27758,-23425
4375,27708,-23333
4418,27657,-23239
4461,27613,-23152
4503,27568,-23065
4547,27520,-22973
4590,27473,-22883
4633,27424,-22791
4677,27377,-22700
4721,27330,-22609
4764,27285,-22521
4809,27239,-22430
4853,27194,-22341
4897,27151,-22254
4942,27109,-22167
4987,27066,-22079
5032,27024,-21992
5077,26980,-21903
5123,26935,-21812
5168,26893,-21725
5214,26855,-21641
5260,26816,-21556
5306,26777,-21471
5352,26741,-21389
5399,26703,-21304
5445,26667,-21222
5492,26631,-21139
5539,26595,-21056
5586,26560,-20974
5634,26524,-20890
5681,26489,-20808
5729,26455,-20726
5777,26420,-20643
5825,26385,-20560
5873,26347,-20474
5921,26310,-20389
5970,26271,-20301
6019,26234,-20215
6068,26196,-20128
6117,26159,-20042
6166,26124,-19958
6215,26090,-19875
6265,26057,-19792
6315,26025,-19710
6364,25992,-19628
6415,25958,-19543
6465,25923,-19458
6515,25890,-19375
6566,25856,-19290
6617,25823,-19206
6667,25788,-19121
6719,25753,-19034
6770,25716,-18946
6821,25680,-18859
6873,25646,-18773
6924,25609,-18685
6976,25570,-18594
7028,25533,-18505
7081,25496,-18415
7133,25461,-18328
7186,25425,-18239
7238,25391,-18153
7291,25357,-18066
7344,25321,-17977
7397,25288,-17891
7451,25257,-17806
7504,25223,-17719
7558,25191,-17633
7612,25159,-17547
7666,25127,-17461
7720,25096,-17376
7774,25065,-17291
7828,25037,-17209
7883,25007,-17124
7938,24978,-17040
7993,24949,-16956
8048,24923,-16875
8103,24895,-16792
8158,24869,-16711
8214,24842,-16628
8269,24816,-16547
8325,24790,-16465
8381,24762,-16381
8437,24733,-16296
8493,24705,-16212
8550,24674,-16124
8606,24646,-16040
8663,24618,-15955
8720,24594,-15874
8777,24568,-15791
8834,24543,-15709
8891,24517,-15626
8949,24492,-15543
9006,24467,-15461
9064,24443,-15379
9122,24417,-15295
9180,24393,-15213
9238,24368,-15130
9296,24341,-15045
9355,24314,-14959
9413,24291,-14878
9472,24265,-14793
9531,24239,-14708
9590,24212,-14622
9649,24188,-14539
9708,24161,-14453
9768,24137,-14369
9827,24111,-14284
9887,24082,-14195
9947,24053,-14106
10007,24024,-14017
10067,23994,-13927
10127,23966,-13839
10187,23934,-13747
10248,23901,-13653
10308,23869,-13561
10369,23836,-13467
10430,23804,-13374
10491,23772,-13281
10552,23739,-13187
10613,23707,-13094
10675,23674,-12999
10736,23641,-12905
10798,23606,-12808
10860,23574,-12714
10922,23540,-12618
10984,23507,-12523
11046,23474,-12428
11108,23442,-12334
11171,23410,-12239
11233,23378,-12145
11296,23346,-12050
11359,23314,-11955
11422,23283,-11861
11485,23254,-11769
11548,23225,-11677
11611,23196,-11585
11674,23167,-11493
11738,23137,-11399
11802,23107,-11305
11865,23078,-11213
11929,23048,-11119
11993,23019,-11026
12057,22992,-10935
12122,22965,-10843
12186,22936,-10750
12250,22904,-10654
12315,22874,-10559
12380,22842,-10462
12444,22813,-10369
12509,22789,-10280
12574,22761,-10187
12640,22735,-10095
12705,22710,-10005
12770,22686,-9916
12836,22663,-9827
12901,22640,-9739
12967,22616,-9649
13033,22593,-9560
13099,22569,-9470
13165,22546,-9381
13231,22523,-9292
13297,22502,-9205
13363,22480,-9117
13430,22456,-9026
13496,22430,-8934
13563,22406,-8843
13630,22383,-8753
13696,22361,-8665
13763,22341,-8578
13830,22321,-8491
13898,22300,-8402
13965,22280,-8315
14032,22261,-8229
14100,22240,-8140
14167,22216,-8049
14235,22194,-7959
14303,22170,-7867
14370,22147,-7777
14438,22123,-7685
14506,22099,-7593
14574,22077,-7503
14643,22055,-7412
14711,22032,-7321
14779,22006,-7227
14848,21984,-7136
14916,21960,-7044
14985,21937,-6952
15054,21912,-6858
15123,21888,-6765
15192,21866,-6674
15261,21842,-6581
15330,21820,-6490
15399,21799,-6400
15468,21776,-6308
15538,21754,-6216
15607,21734,-6127
15677,21712,-6035
15746,21691,-5945
15816,21671,-5855
15886,21650,-5764
15956,21629,-5673
16026,21607,-5581
16096,21584,-5488
16166,21561,-5395
16236,21537,-5301
16306,21515,-5209
16377,21494,-5117
16447,21472,-5025
16518,21450,-4932
16588,21429,-4841
16659,21410,-4751
16730,21389,-4659
16800,21368,-4568
16871,21347,-4476
16942,21327,-4385
17013,21308,-4295
17084,21290,-4206
17156,21273,-4117
17227,21257,-4030
17298,21240,-3942
17370,21221,-3851
17441,21201,-3760
17513,21182,-3669
17584,21162,-3578
17656,21144,-3488
17728,21127,-3399
17799,21111,-3312
17871,21095,-3224
17943,21080,-3137
18015,21059,-3044
18087,21038,-2951
18159,21019,-2860
18231,20998,-2767
18304,20976,-2672
18376,20956,-2580
18448,20938,-2490
18521,20921,-2400
18593,20904,-2311
18666,20886,-2220
18738,20869,-2131
18811,20852,-2041
18884,20835,-1951
18956,20820,-1864
19029,20803,-1774
19102,20787,-1685
19175,20772,-1597
19248,20758,-1510
19321,20743,-1422
19394,20729,-1335
19467,20716,-1249
19540,20703,-1163
19613,20690,-1077
19687,20676,-989
19760,20662,-902
19833,20649,-816
19907,20635,-728
19980,20620,-640
20054,20607,-553
20127,20593,-466
20201,20578,-377
20274,20564,-290
20348,20551,-203
20422,20537,-115
20496,20524,-28
20569,20510,59
20643,20496,147
20717,20484,233
20791,20471,320
20865,20461,404
20939,20451,488
21013,20442,571
21087,20434,653
21161,20426,735
21235,20420,815
21309,20414,895
21384,20410,974
21458,20405,1053
21532,20400,1132
21606,20397,1209
21681,20394,1287
21755,20391,1364
21829,20389,1440
21904,20386,1518
21978,20384,1594
22053,20383,1670
22127,20381,1746
22202,20379,1823
22276,20378,1898
22351,20376,1975
22425,20375,2050
22500,20374,2126
22575,20372,2203
22649,20372,2277
22724,20371,2353
22799,20370,2429
22873,20370,2503
22948,20369,2579
23023,20368,2655
23098,20368,2730
23172,20367,2805
23247,20367,2880
23322,20368,2954
23397,20367,3030
23472,20368,3104
23547,20368,3179
23622,20369,3253
23696,20370,3326
23771,20369,3402
23846,20370,3476
23921,20372,3549
23996,20372,3624
24071,20375,3696
24146,20376,3770
24221,20378,3843
24296,20380,3916
24371,20383,3988
24446,20385,4061
24521,20389,4132
24596,20391,4205
24671,20396,4275
24746,20400,4346
24821,20404,4417
24896,20409,4487
24971,20413,4558
25046,20420,4626
25121,20426,4695
25196,20435,4761
25271,20444,4827
25346,20453,4893
25421,20462,4959
25496,20473,5023
25571,20485,5086
25646,20498,5148
25721,20512,5209
25796,20532,5264
25871,20566,5305
25946,20620,5326
26021,20707,5314
26095,20828,5267
26170,21000,5170
26245,21231,5014
26320,21512,4808
26395,21826,4569
26470,22125,4345
26545,22413,4132
26620,22663,3957
26695,22904,3791
26769,23136,3633
26844,23362,3482
26919,23600,3319
26994,23836,3158
27068,24065,3003
27143,24288,2855
27218,24482,2736
27293,24681,2612
27367,24868,2499
27442,25060,2382
27517,25244,2273
27591,25426,2165
27666,25605,2061
27740,25781,1959
27815,25942,1873
27889,26086,1803
27964,26221,1743
28038,26340,1698
28113,26459,1654
28187,26573,1614
28262,26684,1578
28336,26798,1538
28410,26913,1497
28484,27032,1452
28559,27160,1399
28633,27291,1342
28707,27428,1279
28781,27573,1208
28855,27716,1139
28929,27857,1072
29004,27997,1007
29078,28130,948
29152,28248,904
29225,28356,869
29299,28459,840
29373,28557,816
29447,28647,800
29521,28732,789
29595,28813,782
29668,28888,780
29742,28966,776
29816,29042,774
29889,29125,764
29963,29209,754
30036,29288,748
30110,29374,736
30183,29463,720
30256,29552,704
30330,29635,695
30403,29714,689
30476,29798,678
30549,29878,671
30622,29956,666
30695,30030,665
30768,30097,671
30841,30163,678
30914,30230,684
30987,30297,690
31060,30362,698
31133,30423,710
31205,30487,718
31278,30554,724
31350,30620,730
31423,30685,738
31495,30754,741
31568,30823,745
31640,30893,747
31712,30965,747
31785,31042,743
31857,31120,737
31929,31199,730
32001,31282,719
32073,31369,704
32145,31457,688
32217,31551,666
32288,31639,649
32360,31726,634
32432,31814,618
32503,31897,606
32575,31977,598
32646,32049,597
32718,32121,597
32789,32187,602
32860,32252,608
32931,32319,612
33002,32387,615
33073,32454,619
33144,32525,619
33215,32596,619
33286,32667,619
33357,32739,618
33427,32808,619
33498,32881,617
33569,32954,615
33639,33027,612
33709,33105,604
33780,33180,600
33850,33257,593
33920,33338,582
33990,33419,571
34060,33500,560
34130,33582,548
34199,33656,543
34269,33732,537
34339,33811,528
34408,33887,521
34478,33962,516
34547,34034,513
34616,34107,509
34686,34177,509
34755,34247,508
34824,34311,513
34893,34372,521
34961,34424,537
35030,34481,549
35099,34535,564
35167,34589,578
35236,34641,595
35304,34693,611
35373,34746,627
35441,34800,641
35509,34856,653
35577,34914,663
35645,34970,675
35713,35033,680
35780,35103,677
35848,35176,672
35915,35249,666
35983,35323,660
36050,35402,648
36117,35481,636
36184,35562,622
36252,35645,607
36318,35728,590
36385,35806,579
36452,35886,566
36519,35969,550
36585,36046,539
36652,36122,530
36718,36191,527
36784,36268,516
36850,36343,507
36916,36413,503
36982,36477,505
37048,36535,513
37113,36593,520
37179,36646,533
37244,36698,546
37310,36749,561
37375,36800,575
37440,36848,592
37505,36902,603
37570,36953,617
37635,37004,631
37699,37055,644
37764,37102,662
37828,37153,675
37893,37205,688
37957,37258,699
38021,37315,706
38085,37372,713
38149,37435,714
38213,37498,715
38276,37562,714
38340,37626,714
38403,37695,708
38466,37760,706
38529,37829,700
38592,37904,688
38655,37987,668
38718,38074,644
38781,38150,631
38843,38226,617
38906,38306,600
38968,38381,587
39030,38448,582
39092,38511,581
39154,38572,582
39216,38628,588
39277,38687,590
39339,38743,596
39400,38797,603
39461,38846,615
39522,38895,627
39583,38947,636
39644,38997,647
39705,39046,659
39766,39095,671
39826,39148,678
39886,39201,685
39947,39259,688
40007,39315,692
40067,39370,697
40126,39429,697
40186,39488,698
40245,39546,699
40305,39605,700
40364,39667,697
40423,39728,695
40482,39794,688
40541,39866,675
40600,39942,658
40658,40024,634
40717,40107,610
40775,40194,581
40833,40273,560
40891,40345,546
40949,40419,530
41006,40481,525
41064,40533,531
41121,40587,534
41179,40643,536
41236,40696,540
41293,40746,547
41349,40793,556
41406,40843,563
41463,40890,573
41519,40938,581
41575,40980,595
41631,41020,611
41687,41062,625
41743,41104,639
41799,41143,656
41854,41182,672
41909,41224,685
41965,41266,699
42020,41312,708
42074,41357,717
42129,41404,725
42184,41451,733
42238,41500,738
42292,41546,746
42346,41597,749
42400,41647,753
42454,41702,752
42508,41755,753
42561,41812,749
42615,41871,744
42668,41933,735
42721,41993,728
42773,42053,720
42826,42107,719
42879,42161,718
42931,42215,716
42983,42265,718
43035,42320,715
43087,42369,718
43139,42420,719
43190,42469,721
43242,42524,718
43293,42575,718
43344,42627,717
43395,42677,718
43445,42726,719
43496,42776,720
43546,42825,721
43597,42867,730
43647,42906,741
43697,42946,751
43746,42985,761
43796,43025,771
43845,43067,778
43894,43102,792
43943,43141,802
43992,43181,811
44041,43218,823
44089,43261,828
44138,43299,839
44186,43341,845
44234,43384,850
44282,43432,850
44329,43480,849
44377,43530,847
44424,43581,843
44471,43637,834
44518,43692,826
