reference,position,error
20405,45600,-25195
20355,45589,-25234
20306,45573,-25267
20257,45560,-25303
20208,45548,-25340
20159,45533,-25374
20110,45516,-25406
20061,45507,-25446
20012,45491,-25479
19963,45475,-25512
19914,45461,-25547
19865,45449,-25584
19816,45437,-25621
19767,45423,-25656
19718,45412,-25694
19669,45401,-25732
19621,45386,-25765
19572,45374,-25802
19523,45362,-25839
19474,45350,-25876
19426,45339,-25913
19377,45329,-25952
19328,45314,-25986
19279,45303,-26024
19231,45292,-26061
19182,45278,-26096
19133,45266,-26133
19085,45252,-26167
19036,45245,-26209
18988,45232,-26244
18939,45218,-26279
18891,45206,-26315
18842,45196,-26354
18794,45184,-26390
18745,45174,-26429
18697,45161,-26464
18649,45147,-26498
18600,45137,-26537
18552,45121,-26569
18504,45107,-26603
18455,45095,-26640
18407,45082,-26675
18359,45069,-26710
18311,45056,-26745
18263,45041,-26778
18214,45026,-26812
18166,45015,-26849
18118,45003,-26885
18070,44989,-26919
18022,44977,-26955
17974,44962,-26988
17926,44950,-27024
17878,44938,-27060
17830,44926,-27096
17782,44914,-27132
17735,44902,-27167
17687,44887,-27200
17639,44872,-27233
17591,44860,-27269
17543,44847,-27304
17496,44833,-27337
17448,44820,-27372
17400,44809,-27409
17353,44795,-27442
17305,44783,-27478
17258,44767,-27509
17210,44755,-27545
17163,44742,-27579
17115,44728,-27613
17068,44714,-27646
17020,44699,-27679
16973,44688,-27715
16926,44674,-27748
16878,44657,-27779
16831,44645,-27814
16784,44628,-27844
16737,44614,-27877
16689,44596,-27907
16642,44581,-27939
16595,44564,-27969
16548,44548,-28000
16501,44531,-28030
16454,44515,-28061
16407,44499,-28092
16360,44481,-28121
16313,44466,-28153
16266,44451,-28185
16220,44432,-28212
16173,44419,-28246
16126,44400,-28274
16079,44383,-28304
16033,44367,-28334
15986,44351,-28365
15939,44333,-28394
15893,44313,-28420
15846,44298,-28452
15800,44279,-28479
15753,44263,-28510
15707,44243,-28536
15660,44224,-28564
15614,44207,-28593
15568,44187,-28619
15521,44169,-28648
15475,44152,-28677
15429,44135,-28706
15383,44114,-28731
15337,44096,-28759
15291,44078,-28787
15245,44060,-28815
15199,44042,-28844
15153,44022,-28869
15107,44003,-28896
15061,43981,-28920
15015,43961,-28946
14969,43937,-28968
14923,43918,-28995
14877,43897,-29020
14832,43877,-29045
14786,43856,-29070
14741,43835,-29094
14695,43813,-29118
14649,43794,-29145
14604,43773,-29169
14558,43755,-29197
14513,43732,-29219
14468,43714,-29246
14422,43695,-29273
14377,43674,-29297
14332,43654,-29322
14287,43637,-29350
14241,43613,-29372
14196,43594,-29398
14151,43570,-29419
14106,43550,-29444
14061,43529,-29468
14016,43506,-29490
13971,43484,-29513
13927,43462,-29535
13882,43441,-29559
13837,43420,-29583
13792,43401,-29609
13748,43380,-29632
13703,43364,-29661
13658,43343,-29685
13614,43323,-29709
13569,43308,-29739
13525,43290,-29765
13481,43271,-29790
13436,43252,-29816
13392,43232,-29840
13348,43216,-29868
13303,43199,-29896
13259,43180,-29921
13215,43163,-29948
13171,43146,-29975
13127,43129,-30002
13083,43111,-30028
13039,43091,-30052
12995,43077,-30082
12951,43059,-30108
12908,43040,-30132
12864,43022,-30158
12820,43004,-30184
12777,42987,-30210
12733,42972,-30239
12689,42954,-30265
12646,42938,-30292
12603,42923,-30320
12559,42907,-30348
12516,42888,-30372
12472,42872,-30400
12429,42854,-30425
12386,42839,-30453
12343,42819,-30476
12300,42801,-30501
12257,42784,-30527
12214,42767,-30553
12171,42748,-30577
12128,42731,-30603
12085,42713,-30628
12042,42692,-30650
12000,42674,-30674
11957,42655,-30698
11914,42634,-30720
11872,42617,-30745
11829,42600,-30771
11787,42581,-30794
11744,42566,-30822
11702,42550,-30848
11660,42531,-30871
11617,42513,-30896
11575,42495,-30920
11533,42475,-30942
11491,42457,-30966
11449,42439,-30990
11407,42419,-31012
11365,42402,-31037
11323,42383,-31060
11281,42365,-31084
11239,42346,-31107
11198,42328,-31130
11156,42311,-31155
11114,42291,-31177
11073,42271,-31198
11031,42251,-31220
10990,42231,-31241
10949,42207,-31258
10907,42186,-31279
10866,42157,-31291
10825,42134,-31309
10784,42107,-31323
10743,42082,-31339
10701,42057,-31356
10660,42030,-31370
10620,42008,-31388
10579,41987,-31408
10538,41962,-31424
10497,41941,-31444
10456,41916,-31460
10416,41891,-31475
10375,41866,-31491
10335,41842,-31507
10294,41816,-31522
10254,41788,-31534
10213,41765,-31552
10173,41742,-31569
10133,41714,-31581
10093,41691,-31598
10053,41661,-31608
10013,41633,-31620
9973,41605,-31632
9933,41579,-31646
9893,41553,-31660
9853,41526,-31673
9813,41497,-31684
9774,41471,-31697
9734,41446,-31712
9694,41419,-31725
9655,41394,-31739
9615,41367,-31752
9576,41342,-31766
9537,41318,-31781
9498,41294,-31796
9458,41269,-31811
9419,41241,-31822
9380,41215,-31835
9341,41191,-31850
9302,41167,-31865
9263,41144,-31881
9224,41122,-31898
9186,41097,-31911
9147,41072,-31925
9108,41051,-31943
9070,41024,-31954
9031,41003,-31972
8993,40980,-31987
8954,40954,-32000
8916,40933,-32017
8878,40907,-32029
8840,40884,-32044
8802,40857,-32055
8764,40834,-32070
8726,40810,-32084
8688,40785,-32097
8650,40761,-32111
8612,40734,-32122
8574,40710,-32136
8537,40687,-32150
8499,40661,-32162
8462,40639,-32177
8424,40618,-32194
8387,40595,-32208
8349,40571,-32222
8312,40548,-32236
8275,40528,-32253
8238,40502,-32264
8201,40481,-32280
8164,40458,-32294
8127,40435,-32308
8090,40412,-32322
8053,40386,-32333
8016,40361,-32345
7980,40332,-32352
7943,40306,-32363
7907,40276,-32369
7870,40248,-32378
7834,40218,-32384
7797,40186,-32389
7761,40155,-32394
7725,40127,-32402
7689,40097,-32408
7653,40069,-32416
7617,40040,-32423
7581,40005,-32424
7545,39974,-32429
7509,39944,-32435
7474,39912,-32438
7438,39883,-32445
7403,39849,-32446
7367,39821,-32454
7332,39788,-32456
7296,39759,-32463
7261,39729,-32468
7226,39696,-32470
7191,39662,-32471
7156,39633,-32477
7121,39599,-32478
7086,39569,-32483
7051,39537,-32486
7016,39502,-32486
6981,39470,-32489
6947,39440,-32493
6912,39409,-32497
6878,39375,-32497
6843,39342,-32499
6809,39312,-32503
6775,39280,-32505
6741,39248,-32507
6707,39219,-32512
6672,39189,-32517
6639,39162,-32523
6605,39134,-32529
6571,39104,-32533
6537,39072,-32535
6503,39044,-32541
6470,39014,-32544
6436,38987,-32551
6403,38963,-32560
6369,38937,-32568
6336,38913,-32577
6303,38885,-32582
6270,38861,-32591
6237,38836,-32599
6204,38811,-32607
6171,38786,-32615
6138,38761,-32623
6105,38739,-32634
6072,38717,-32645
6040,38693,-32653
6007,38672,-32665
5975,38648,-32673
5942,38628,-32686
5910,38607,-32697
5878,38585,-32707
5846,38562,-32716
5813,38540,-32727
5781,38519,-32738
5750,38497,-32747
5718,38475,-32757
5686,38453,-32767
5654,38432,-32778
5623,38414,-32791
5591,38392,-32801
5560,38375,-32815
5528,38356,-32828
5497,38335,-32838
5466,38315,-32849
5434,38296,-32862
5403,38274,-32871
5372,38250,-32878
5341,38226,-32885
5311,38204,-32893
5280,38180,-32900
5249,38158,-32909
5218,38133,-32915
5188,38105,-32917
5157,38081,-32924
5127,38052,-32925
5097,38025,-32928
5067,37996,-32929
5036,37972,-32936
5006,37941,-32935
4976,37915,-32939
4947,37875,-32928
4917,37836,-32919
4887,37796,-32909
4857,37751,-32894
4828,37709,-32881
4798,37669,-32871
4769,37633,-32864
4739,37600,-32861
4710,37564,-32854
4681,37530,-32849
4652,37494,-32842
4623,37462,-32839
4594,37429,-32835
4565,37398,-32833
4536,37363,-32827
4508,37330,-32822
4479,37297,-32818
4451,37262,-32811
4422,37229,-32807
4394,37195,-32801
4366,37160,-32794
4337,37129,-32792
4309,37097,-32788
4281,37066,-32785
4253,37033,-32780
4225,37000,-32775
4198,36965,-32767
4170,36930,-32760
4142,36898,-32756
4115,36864,-32749
4087,36836,-32749
4060,36807,-32747
4033,36779,-32746
4006,36752,-32746
3979,36723,-32744
3951,36694,-32743
3925,36662,-32737
3898,36630,-32732
3871,36599,-32728
3844,36568,-32724
3818,36538,-32720
3791,36508,-32717
3765,36477,-32712
3738,36447,-32709
3712,36417,-32705
3686,36384,-32698
3660,36350,-32690
3634,36313,-32679
3608,36278,-32670
3582,36241,-32659
3556,36202,-32646
3531,36165,-32634
3505,36128,-32623
3480,36086,-32606
3454,36050,-32596
3429,36010,-32581
3404,35965,-32561
3379,35922,-32543
3353,35877,-32524
3328,35837,-32509
3304,35794,-32490
3279,35754,-32475
3254,35714,-32460
3229,35673,-32444
3205,35633,-32428
3180,35593,-32413
3156,35554,-32398
3132,35514,-32382
3108,35474,-32366
3084,35433,-32349
3060,35393,-32333
3036,35354,-32318
3012,35317,-32305
2988,35279,-32291
2964,35243,-32279
2941,35206,-32265
2917,35168,-32251
2894,35130,-32236
2871,35090,-32219
2847,35050,-32203
2824,35013,-32189
2801,34974,-32173
2778,34938,-32160
2755,34904,-32149
2733,34869,-32136
2710,34835,-32125
2687,34801,-32114
2665,34768,-32103
2642,34735,-32093
2620,34701,-32081
2598,34669,-32071
2576,34636,-32060
2554,34602,-32048
2532,34569,-32037
2510,34534,-32024
2488,34501,-32013
2466,34467,-32001
2445,34430,-31985
2423,34395,-31972
2402,34359,-31957
2380,34321,-31941
2359,34286,-31927
2338,34253,-31915
2317,34218,-31901
2296,34183,-31887
2275,34147,-31872
2254,34111,-31857
2234,34077,-31843
2213,34040,-31827
2192,34003,-31811
2172,33968,-31796
2152,33932,-31780
2131,33896,-31765
2111,33862,-31751
2091,33823,-31732
2071,33783,-31712
2051,33744,-31693
2032,33703,-31671
2012,33665,-31653
1992,33627,-31635
1973,33591,-31618
1953,33558,-31605
1934,33526,-31592
1915,33494,-31579
1896,33461,-31565
1877,33426,-31549
1858,33391,-31533
1839,33357,-31518
1820,33323,-31503
1801,33292,-31491
1783,33258,-31475
1764,33228,-31464
1746,33193,-31447
1727,33161,-31434
1709,33125,-31416
1691,33088,-31397
1673,33052,-31379
1655,33016,-31361
1637,32981,-31344
1620,32945,-31325
1602,32910,-31308
1584,32877,-31293
1567,32843,-31276
1550,32808,-31258
1532,32772,-31240
1515,32741,-31226
1498,32706,-31208
1481,32668,-31187
1464,32633,-31169
1447,32598,-31151
1431,32563,-31132
1414,32527,-31113
1397,32490,-31093
1381,32454,-31073
1365,32417,-31052
1348,32382,-31034
1332,32345,-31013
1316,32308,-30992
1300,32275,-30975
1284,32238,-30954
1269,32201,-30932
1253,32159,-30906
1237,32117,-30880
1222,32071,-30849
1206,32023,-30817
1191,31976,-30785
1176,31933,-30757
1161,31889,-30728
1146,31846,-30700
1131,31805,-30674
1116,31764,-30648
1101,31723,-30622
1087,31681,-30594
1072,31640,-30568
1058,31597,-30539
1043,31555,-30512
1029,31515,-30486
1015,31471,-30456
1001,31427,-30426
987,31385,-30398
973,31342,-30369
959,31299,-30340
946,31258,-30312
932,31221,-30289
919,31185,-30266
905,31149,-30244
892,31115,-30223
879,31081,-30202
866,31045,-30179
853,31008,-30155
840,30972,-30132
827,30935,-30108
814,30901,-30087
802,30865,-30063
789,30832,-30043
777,30800,-30023
764,30765,-30001
752,30733,-29981
740,30701,-29961
728,30668,-29940
716,30639,-29923
704,30608,-29904
693,30578,-29885
681,30547,-29866
669,30516,-29847
658,30483,-29825
647,30451,-29804
635,30418,-29783
624,30386,-29762
613,30354,-29741
602,30319,-29717
591,30286,-29695
581,30254,-29673
570,30226,-29656
559,30193,-29634
549,30163,-29614
538,30134,-29596
528,30105,-29577
518,30072,-29554
508,30040,-29532
498,30003,-29505
488,29966,-29478
478,29930,-29452
469,29892,-29423
459,29857,-29398
450,29821,-29371
440,29787,-29347
431,29753,-29322
422,29719,-29297
413,29684,-29271
404,29649,-29245
395,29614,-29219
386,29578,-29192
377,29545,-29168
369,29515,-29146
360,29482,-29122
352,29451,-29099
343,29417,-29074
335,29383,-29048
327,29349,-29022
319,29317,-28998
311,29284,-28973
303,29251,-28948
296,29220,-28924
288,29188,-28900
280,29159,-28879
273,29125,-28852
266,29094,-28828
258,29062,-28804
251,29031,-28780
244,29003,-28759
237,28976,-28739
231,28948,-28717
224,28922,-28698
217,28896,-28679
211,28869,-28658
204,28843,-28639
198,28815,-28617
192,28786,-28594
186,28758,-28572
180,28728,-28548
174,28700,-28526
168,28674,-28506
162,28650,-28488
156,28624,-28468
151,28599,-28448
145,28574,-28429
140,28546,-28406
135,28519,-28384
130,28490,-28360
125,28461,-28336
120,28432,-28312
115,28406,-28291
110,28381,-28271
106,28355,-28249
101,28329,-28228
97,28301,-28204
92,28273,-28181
88,28242,-28154
84,28211,-28127
80,28178,-28098
76,28144,-28068
72,28111,-28039
68,28076,-28008
65,28043,-27978
61,28012,-27951
58,27981,-27923
54,27951,-27897
51,27920,-27869
48,27889,-27841
45,27857,-27812
42,27823,-27781
39,27786,-27747
36,27750,-27714
34,27711,-27677
31,27670,-27639
29,27632,-27603
26,27595,-27569
24,27560,-27536
22,27523,-27501
20,27489,-27469
18,27455,-27437
16,27420,-27404
14,27385,-27371
13,27352,-27339
11,27318,-27307
10,27283,-27273
8,27250,-27242
7,27218,-27211
6,27187,-27181
5,27156,-27151
4,27124,-27120
3,27096,-27093
2,27070,-27068
2,27043,-27041
1,27017,-27016
1,26991,-26990
0,26966,-26966
0,26942,-26942
0,26915,-26915
0,26889,-26889
0,26862,-26862
0,26835,-26835
0,26809,-26809
1,26785,-26784
1,26762,-26761
2,26740,-26738
2,26720,-26718
3,26700,-26697
4,26681,-26677
5,26660,-26655
6,26638,-26632
7,26616,-26609
8,26593,-26585
10,26570,-26560
11,26547,-26536
13,26525,-26512
15,26501,-26486
16,26479,-26463
18,26457,-26439
20,26437,-26417
22,26418,-26396
24,26399,-26375
27,26379,-26352
29,26359,-26330
31,26337,-26306
34,26316,-26282
37,26292,-26255
39,26269,-26230
42,26245,-26203
45,26221,-26176
48,26197,-26149
51,26175,-26124
55,26151,-26096
58,26127,-26069
61,26104,-26043
65,26081,-26016
69,26058,-25989
72,26033,-25961
76,26008,-25932
80,25982,-25902
84,25958,-25874
88,25934,-25846
93,25909,-25816
97,25883,-25786
101,25856,-25755
106,25828,-25722
111,25798,-25687
115,25768,-25653
120,25738,-25618
125,25705,-25580
130,25673,-25543
135,25641,-25506
141,25607,-25466
146,25569,-25423
151,25531,-25380
157,25493,-25336
162,25458,-25296
168,25424,-25256
174,25392,-25218
180,25360,-25180
186,25330,-25144
192,25298,-25106
198,25266,-25068
205,25234,-25029
211,25203,-24992
218,25171,-24953
224,25141,-24917
231,25109,-24878
238,25080,-24842
245,25051,-24806
252,25022,-24770
259,24994,-24735
266,24965,-24699
274,24941,-24667
281,24917,-24636
289,24893,-24604
296,24871,-24575
304,24847,-24543
312,24825,-24513
320,24801,-24481
328,24778,-24450
336,24754,-24418
344,24731,-24387
352,24709,-24357
361,24686,-24325
369,24666,-24297
378,24645,-24267
387,24623,-24236
395,24602,-24207
404,24580,-24176
413,24558,-24145
422,24538,-24116
432,24516,-24084
441,24496,-24055
450,24476,-24026
460,24456,-23996
469,24436,-23967
479,24417,-23938
489,24398,-23909
499,24380,-23881
509,24361,-23852
519,24342,-23823
529,24325,-23796
539,24308,-23769
550,24292,-23742
560,24273,-23713
571,24257,-23686
581,24240,-23659
592,24222,-23630
603,24206,-23603
614,24188,-23574
625,24171,-23546
636,24154,-23518
647,24138,-23491
659,24123,-23464
670,24109,-23439
682,24091,-23409
693,24074,-23381
705,24054,-23349
717,24037,-23320
729,24017,-23288
741,23998,-23257
753,23979,-23226
765,23957,-23192
778,23937,-23159
790,23917,-23127
803,23898,-23095
815,23879,-23064
828,23859,-23031
841,23839,-22998
854,23820,-22966
867,23801,-22934
880,23782,-22902
893,23763,-22870
906,23744,-22838
920,23724,-22804
933,23707,-22774
947,23688,-22741
960,23668,-22708
974,23648,-22674
988,23628,-22640
1002,23609,-22607
1016,23590,-22574
1030,23569,-22539
1044,23548,-22504
1059,23528,-22469
1073,23506,-22433
1088,23484,-22396
1102,23460,-22358
1117,23437,-22320
1132,23415,-22283
1147,23393,-22246
1162,23371,-22209
1177,23348,-22171
1192,23323,-22131
1208,23299,-22091
1223,23275,-22052
1238,23250,-22012
1254,23225,-21971
1270,23200,-21930
1285,23175,-21890
1301,23150,-21849
1317,23126,-21809
1333,23101,-21768
1350,23076,-21726
1366,23053,-21687
1382,23029,-21647
1399,23007,-21608
1415,22984,-21569
1432,22962,-21530
1448,22941,-21493
1465,22919,-21454
1482,22897,-21415
1499,22877,-21378
1516,22855,-21339
1534,22835,-21301
1551,22814,-21263
1568,22793,-21225
1586,22772,-21186
1603,22753,-21150
1621,22734,-21113
1639,22715,-21076
1656,22694,-21038
1674,22675,-21001
1692,22657,-20965
1711,22639,-20928
1729,22620,-20891
1747,22603,-20856
1766,22585,-20819
1784,22567,-20783
1803,22550,-20747
1821,22532,-20711
1840,22515,-20675
1859,22498,-20639
1878,22482,-20604
1897,22466,-20569
1916,22450,-20534
1935,22434,-20499
1955,22418,-20463
1974,22402,-20428
1994,22386,-20392
2013,22369,-20356
2033,22353,-20320
2053,22336,-20283
2073,22319,-20246
2093,22303,-20210
2113,22288,-20175
2133,22272,-20139
2153,22255,-20102
2174,22240,-20066
2194,22225,-20031
2214,22210,-19996
2235,22195,-19960
2256,22181,-19925
2277,22165,-19888
2298,22149,-19851
2318,22133,-19815
2340,22117,-19777
2361,22100,-19739
2382,22083,-19701
2403,22068,-19665
2425,22053,-19628
2446,22036,-19590
2468,22019,-19551
2490,22002,-19512
2511,21986,-19475
2533,21972,-19439
2555,21956,-19401
2577,21940,-19363
2600,21925,-19325
2622,21909,-19287
2644,21894,-19250
2667,21879,-19212
2689,21864,-19175
2712,21848,-19136
2734,21833,-19099
2757,21818,-19061
2780,21802,-19022
2803,21789,-18986
2826,21774,-18948
2849,21759,-18910
2872,21746,-18874
2896,21731,-18835
2919,21717,-18798
2943,21702,-18759
2966,21687,-18721
2990,21672,-18682
3014,21658,-18644
3037,21642,-18605
3061,21628,-18567
3085,21612,-18527
3109,21598,-18489
3134,21580,-18446
3158,21564,-18406
3182,21546,-18364
3207,21528,-18321
3231,21510,-18279
3256,21492,-18236
3281,21474,-18193
3305,21456,-18151
3330,21438,-18108
3355,21420,-18065
3380,21401,-18021
3406,21385,-17979
3431,21366,-17935
3456,21346,-17890
3481,21329,-17848
3507,21310,-17803
3533,21290,-17757
3558,21273,-17715
3584,21257,-17673
3610,21240,-17630
3636,21223,-17587
3662,21207,-17545
3688,21192,-17504
3714,21176,-17462
3740,21159,-17419
3767,21143,-17376
3793,21126,-17333
3820,21108,-17288
3846,21091,-17245
3873,21074,-17201
3900,21056,-17156
3927,21038,-17111
3953,21022,-17069
3980,21006,-17026
4008,20990,-16982
4035,20975,-16940
4062,20959,-16897
4089,20944,-16855
4117,20929,-16812
4144,20913,-16769
4172,20898,-16726
4200,20883,-16683
4228,20868,-16640
4255,20855,-16600
4283,20839,-16556
4311,20823,-16512
4339,20807,-16468
4368,20792,-16424
4396,20777,-16381
4424,20761,-16337
4453,20744,-16291
4481,20729,-16248
4510,20713,-16203
4539,20697,-16158
4567,20682,-16115
4596,20666,-16070
4625,20650,-16025
4654,20636,-15982
4683,20622,-15939
4712,20609,-15897
4742,20594,-15852
4771,20580,-15809
4800,20568,-15768
4830,20555,-15725
4859,20543,-15684
4889,20528,-15639
4919,20513,-15594
4949,20499,-15550
4979,20485,-15506
5009,20470,-15461
5039,20455,-15416
5069,20440,-15371
5099,20426,-15327
5129,20411,-15282
5160,20397,-15237
5190,20385,-15195
5221,20373,-15152
5251,20361,-15110
5282,20350,-15068
5313,20339,-15026
5344,20328,-14984
5375,20318,-14943
5406,20308,-14902
5437,20298,-14861
5468,20287,-14819
5499,20277,-14778
5530,20267,-14737
5562,20257,-14695
5593,20247,-14654
5625,20236,-14611
5657,20226,-14569
5688,20214,-14526
5720,20204,-14484
5752,20193,-14441
5784,20183,-14399
5816,20171,-14355
5848,20160,-14312
5880,20148,-14268
5912,20136,-14224
5945,20124,-14179
5977,20112,-14135
6010,20100,-14090
6042,20087,-14045
6075,20074,-13999
6107,20061,-13954
6140,20049,-13909
6173,20036,-13863
6206,20025,-13819
6239,20012,-13773
6272,20000,-13728
6305,19988,-13683
6339,19976,-13637
6372,19966,-13594
6405,19955,-13550
6439,19944,-13505
6472,19934,-13462
6506,19923,-13417
6540,19912,-13372
6573,19902,-13329
6607,19893,-13286
6641,19884,-13243
6675,19873,-13198
6709,19863,-13154
6743,19853,-13110
6777,19843,-13066
6812,19833,-13021
6846,19822,-12976
6880,19810,-12930
6915,19798,-12883
6949,19785,-12836
6984,19774,-12790
7019,19761,-12742
7054,19748,-12694
7088,19734,-12646
7123,19721,-12598
7158,19708,-12550
7193,19695,-12502
7228,19683,-12455
7264,19670,-12406
7299,19657,-12358
7334,19645,-12311
7370,19632,-12262
7405,19620,-12215
7441,19609,-12168
7476,19597,-12121
7512,19585,-12073
7548,19573,-12025
7584,19561,-11977
7620,19550,-11930
7656,19538,-11882
7692,19527,-11835
7728,19515,-11787
7764,19504,-11740
7800,19491,-11691
7836,19479,-11643
7873,19466,-11593
7909,19454,-11545
7946,19441,-11495
7982,19428,-11446
8019,19416,-11397
8056,19404,-11348
8093,19391,-11298
8129,19377,-11248
8166,19365,-11199
8203,19351,-11148
8240,19338,-11098
8278,19326,-11048
8315,19312,-10997
8352,19299,-10947
8389,19286,-10897
8427,19273,-10846
8464,19261,-10797
8502,19248,-10746
8539,19235,-10696
8577,19223,-10646
8615,19212,-10597
8653,19199,-10546
8690,19187,-10497
8728,19178,-10450
8766,19168,-10402
8804,19156,-10352
8843,19145,-10302
8881,19134,-10253
8919,19124,-10205
8957,19114,-10157
8996,19104,-10108
9034,19094,-10060
9073,19083,-10010
9111,19074,-9963
9150,19062,-9912
9189,19051,-9862
9227,19041,-9814
9266,19030,-9764
9305,19018,-9713
9344,19007,-9663
9383,18996,-9613
9422,18985,-9563
9461,18974,-9513
9500,18964,-9464
9540,18953,-9413
9579,18942,-9363
9618,18932,-9314
9658,18923,-9265
9697,18913,-9216
9737,18904,-9167
9777,18895,-9118
9816,18886,-9070
9856,18876,-9020
9896,18868,-8972
9936,18859,-8923
9976,18849,-8873
10016,18836,-8820
10056,18820,-8764
10096,18805,-8709
10136,18790,-8654
10176,18774,-8598
10216,18759,-8543
10257,18744,-8487
10297,18730,-8433
10338,18717,-8379
10378,18703,-8325
10419,18689,-8270
10459,18676,-8217
10500,18663,-8163
10541,18651,-8110
10582,18639,-8057
10623,18627,-8004
10664,18615,-7951
10704,18602,-7898
10746,18592,-7846
10787,18579,-7792
10828,18569,-7741
10869,18557,-7688
10910,18547,-7637
10952,18535,-7583
10993,18526,-7533
11034,18517,-7483
11076,18506,-7430
11118,18498,-7380
11159,18488,-7329
11201,18479,-7278
11243,18470,-7227
11284,18461,-7177
11326,18452,-7126
11368,18442,-7074
11410,18433,-7023
11452,18423,-6971
11494,18414,-6920
11536,18404,-6868
11578,18395,-6817
11620,18385,-6765
11663,18376,-6713
11705,18366,-6661
11747,18356,-6609
11790,18346,-6556
11832,18337,-6505
11875,18327,-6452
11917,18317,-6400
11960,18307,-6347
12003,18297,-6294
12045,18287,-6242
12088,18277,-6189
12131,18268,-6137
12174,18258,-6084
12217,18249,-6032
12260,18241,-5981
12303,18232,-5929
12346,18224,-5878
12389,18216,-5827
12432,18208,-5776
12476,18200,-5724
12519,18193,-5674
12562,18186,-5624
12606,18178,-5572
12649,18171,-5522
12693,18165,-5472
12736,18158,-5422
12780,18151,-5371
12823,18145,-5322
12867,18138,-5271
12911,18131,-5220
12955,18124,-5169
12999,18118,-5119
13042,18112,-5070
13086,18106,-5020
13130,18099,-4969
13174,18093,-4919
13218,18087,-4869
13263,18082,-4819
13307,18075,-4768
13351,18069,-4718
13395,18064,-4669
13439,18057,-4618
13484,18052,-4568
13528,18046,-4518
13573,18040,-4467
13617,18034,-4417
13662,18028,-4366
13706,18022,-4316
13751,18016,-4265
13796,18010,-4214
13840,18005,-4165
13885,17997,-4112
13930,17992,-4062
13975,17987,-4012
14020,17981,-3961
14065,17975,-3910
14110,17970,-3860
14155,17964,-3809
14200,17958,-3758
14245,17952,-3707
14290,17947,-3657
14335,17940,-3605
14380,17933,-3553
14426,17927,-3501
14471,17919,-3448
14516,17913,-3397
14562,17905,-3343
14607,17898,-3291
14653,17890,-3237
14698,17881,-3183
14744,17871,-3127
14789,17862,-3073
14835,17851,-3016
14881,17841,-2960
14927,17830,-2903
14972,17819,-2847
15018,17809,-2791
15064,17799,-2735
15110,17788,-2678
15156,17779,-2623
15202,17770,-2568
15248,17761,-2513
15294,17751,-2457
15340,17742,-2402
15386,17734,-2348
15432,17726,-2294
15479,17717,-2238
15525,17709,-2184
15571,17700,-2129
15617,17692,-2075
15664,17684,-2020
15710,17676,-1966
15757,17667,-1910
15803,17658,-1855
15850,17648,-1798
15896,17639,-1743
15943,17628,-1685
15989,17619,-1630
16036,17608,-1572
16083,17599,-1516
16129,17590,-1461
16176,17580,-1404
16223,17572,-1349
16270,17564,-1294
16317,17555,-1238
16364,17546,-1182
16411,17537,-1126
16458,17527,-1069
16505,17520,-1015
16552,17510,-958
16599,17501,-902
16646,17492,-846
16693,17481,-788
16740,17471,-731
16787,17463,-676
16835,17453,-618
16882,17442,-560
16929,17432,-503
16976,17420,-444
17024,17409,-385
17071,17398,-327
17119,17388,-269
17166,17375,-209
17214,17364,-150
17261,17353,-92
17309,17342,-33
17356,17331,25
17404,17321,83
17452,17311,141
17499,17302,197
17547,17293,254
17595,17284,311
17643,17277,366
17690,17270,420
17738,17263,475
17786,17258,528
17834,17252,582
17882,17247,635
17930,17242,688
17978,17238,740
18026,17233,793
18074,17231,843
18122,17227,895
18170,17225,945
18218,17222,996
18266,17219,1047
18314,17217,1097
18362,17214,1148
18411,17213,1198
18459,17212,1247
18507,17209,1298
18556,17208,1348
18604,17206,1398
18652,17205,1447
18701,17205,1496
18749,17203,1546
18797,17203,1594
18846,17201,1645
18894,17202,1692
18943,17200,1743
18991,17200,1791
19040,17200,1840
19088,17199,1889
19137,17199,1938
19186,17199,1987
19234,17199,2035
19283,17199,2084
19332,17198,2134
19380,17198,2182
19429,17200,2229
19478,17199,2279
19527,17199,2328
19575,17199,2376
19624,17200,2424
19673,17200,2473
19722,17202,2520
19771,17201,2570
19820,17202,2618
19869,17203,2666
19918,17203,2715
19967,17205,2762
20016,17205,2811
20065,17206,2859
20114,17207,2907
20163,17208,2955
20212,17210,3002
20261,17212,3049
20310,17213,3097
20359,17215,3144
20408,17216,3192
20457,17219,3238
20506,17221,3285
20556,17223,3333
20605,17226,3379
20654,17230,3424
20703,17233,3470
20753,17236,3517
20802,17240,3562
20851,17244,3607
20901,17250,3651
20950,17254,3696
20999,17260,3739
21049,17266,3783
21098,17271,3827
21147,17278,3869
21197,17284,3913
21246,17292,3954
21296,17299,3997
21345,17308,4037
21395,17317,4078
21444,17327,4117
21494,17340,4154
21543,17357,4186
21593,17381,4212
21642,17425,4217
21692,17495,4197
21741,17604,4137
21791,17749,4042
21840,17915,3925
21890,18110,3780
21940,18332,3608
21989,18562,3427
22039,18817,3222
22089,19055,3034
22138,19288,2850
22188,19489,2699
22238,19667,2571
22287,19811,2476
22337,19934,2403
22387,20055,2332
22436,20165,2271
22486,20275,2211
22536,20395,2141
22586,20511,2075
22635,20631,2004
22685,20769,1916
22735,20913,1822
22785,21069,1716
22835,21217,1618
22884,21369,1515
22934,21511,1423
22984,21642,1342
23034,21761,1273
23084,21866,1218
23134,21958,1176
23184,22040,1144
